trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 25465, 1486, 'icon15.jpg', 26953, 5000.0, 31957, 484, 32443, 1000, 33445, 521, 33967, 10000.0, 38967.0, 37618, 'No', -1349.0, 0.2698, 'Neutral', 0, 0, 37618, 503, 0
2, 37624, 1470, 'icon39.jpg', 39094, 1000.0, 40098, 517, 40618, 1000, 41619, 508, 42131, 2000.0, 43131.0, 42693, 'No', -438.0, 0.438, 'Loss', -1, -0.43799999999999994, 42693, 509, -0.43799999999999994
3, 43211, 1485, 'icon25.jpg', 44696, 3000.0, 47699, 462, 48162, 1000, 49163, 479, 49643, 6000.0, 52643.0, 51462, 'No', -1181.0, 0.39366666666666666, 'Win', 3, 1.819, 51461, 533, 1.381
4, 52000, 1504, 'icon10.jpg', 53506, 3000.0, 56508, 478, 56991, 1000, 57994, 527, 58522, 6000.0, 61522.0, 60225, 'No', -1297.0, 0.43233333333333335, 'Loss', -3, -1.2970000000000002, 60224, 482, 0.08399999999999985
5, 60711, 1468, 'icon32.jpg', 62180, 3000.0, 65185, 521, 65708, 1000, 66711, 454, 67166, 6000.0, 70166.0, 69044, 'No', -1122.0, 0.374, 'Neutral', 0, 0, 69043, 481, 0.08399999999999985
6, 69047, 1486, 'icon37.jpg', 70537, 5000.0, 75541, 488, 76031, 1000, 77037, 522, 77561, 10000.0, 82561.0, 81143, 'No', -1418.0, 0.2836, 'Win', 5, 3.5820000000000003, 81142, 507, 3.6660000000000004
7, 81656, 1485, 'icon13.jpg', 83141, 5000.0, 88142, 511, 88655, 1000, 89656, 525, 90183, 10000.0, 95183.0, 94267, 'No', -916.0, 0.1832, 'Loss', -5, -0.9160000000000004, 94265, 488, 2.75
8, 94758, 1459, 'icon39.jpg', 96219, 1000.0, 97221, 555, 97777, 1000, 98783, 508, 99292, 2000.0, 100292.0, 99907, 'No', -385.0, 0.385, 'Loss', -1, -0.385, 99906, 482, 2.365
9, 100392, 1531, 'icon25.jpg', 101925, 3000.0, 104928, 480, 105411, 1000, 106415, 500, 106918, 6000.0, 109918.0, 109800, 'No', -118.0, 0.03933333333333333, 'Win', 3, 2.882, 109799, 527, 5.247
10, 110333, 1503, 'icon37.jpg', 111837, 5000.0, 116838, 484, 117324, 1000, 118331, 454, 118787, 10000.0, 123787.0, 122665, 'No', -1122.0, 0.2244, 'Win', 5, 3.8779999999999997, 122664, 478, 9.125
11, 123151, 1525, 'icon17.jpg', 124679, 1000.0, 125680, 517, 126198, 1000, 127200, 503, 127704, 2000.0, 128704.0, 128204, 'No', -500.0, 0.5, 'Neutral', 0, 0, 128204, 505, 9.125
12, 128209, 1470, 'icon10.jpg', 129681, 3000.0, 132683, 487, 133171, 1000, 134175, 497, 134677, 6000.0, 137677.0, 136969, 'No', -708.0, 0.236, 'Loss', -3, -0.7080000000000002, 136968, 474, 8.417
13, 137449, 1501, 'icon17.jpg', 138950, 1000.0, 139953, 464, 140419, 1000, 141421, 496, 141920, 2000.0, 142920.0, 142507, 'No', -413.0, 0.413, 'Neutral', 0, 0, 142506, 495, 8.417
14, 142512, 1535, 'icon37.jpg', 144047, 5000.0, 149051, 555, 149610, 1000, 150612, 464, 151080, 10000.0, 156080.0, 154810, 'No', -1270.0, 0.254, 'Win', 5, 3.73, 154808, 505, 12.147
15, 155318, 1531, 'icon25.jpg', 156850, 3000.0, 159854, 512, 160369, 1000, 161375, 530, 161910, 6000.0, 164910.0, 164808, 'No', -102.0, 0.034, 'Win', 3, 2.8979999999999997, 164806, 483, 15.045
16, 165298, 1503, 'icon25.jpg', 166801, 3000.0, 169805, 555, 170361, 1000, 171365, 514, 171880, 6000.0, 174880.0, 174858, 'No', -22.0, 0.007333333333333333, 'Win', 3, 2.978, 174857, 513, 18.023
17, 175379, 1527, 'icon43.jpg', 176909, 1000.0, 177911, 497, 178410, 1000, 179414, 507, 179924, 2000.0, 180924.0, 180443, 'No', -481.0, 0.481, 'Win', 1, 0.519, 180442, 507, 18.541999999999998
18, 180958, 1481, 'icon17.jpg', 182441, 1000.0, 183444, 509, 183957, 1000, 184958, 511, 185473, 2000.0, 186473.0, 186183, 'No', -290.0, 0.29, 'Neutral', 0, 0, 186182, 498, 18.541999999999998
19, 186189, 1512, 'icon32.jpg', 187702, 3000.0, 190704, 521, 191229, 1000, 192232, 483, 192720, 6000.0, 195720.0, 194950, 'No', -770.0, 0.25666666666666665, 'Neutral', 0, 0, 194949, 511, 18.541999999999998
20, 194955, 1576, 'icon32.jpg', 196533, 3000.0, 199535, 503, 200039, 1000, 201040, 522, 201564, 6000.0, 204564.0, 204126, 'No', -438.0, 0.146, 'Neutral', 0, 0, 204125, 508, 18.541999999999998
21, 204130, 1576, 'icon37.jpg', 205707, 5000.0, 210709, 483, 211194, 1000, 212196, 483, 212683, 10000.0, 217683.0, 216533, 'No', -1150.0, 0.23, 'Win', 5, 3.85, 216531, 479, 22.392
22, 217015, 1512, 'icon39.jpg', 218528, 1000.0, 219532, 495, 220029, 1000, 221031, 521, 221556, 2000.0, 222556.0, 222375, 'No', -181.0, 0.181, 'Loss', -1, -0.18100000000000005, 222374, 512, 22.211
23, 222892, 1526, 'icon25.jpg', 224419, 3000.0, 227420, 507, 227930, 1000, 228935, 494, 229430, 6000.0, 232430.0, 232525, 'No', 95.0, 0.03166666666666667, 'Win', 3, 2.9050000000000002, 232524, 483, 25.116
24, 233011, 1525, 'icon37.jpg', 234538, 5000.0, 239540, 487, 240029, 1000, 241034, 498, 241535, 10000.0, 246535.0, 247395, 'No', 860.0, 0.172, 'Win', 5, 4.14, 247394, 507, 29.256
25, 247906, 1494, 'icon43.jpg', 249401, 1000.0, 250404, 497, 250904, 1000, 251905, 514, 252422, 2000.0, 253422.0, 252774, 'No', -648.0, 0.648, 'Win', 1, 0.352, 252773, 484, 29.608
26, 253265, 1576, 'icon17.jpg', 254842, 1000.0, 255848, 488, 256339, 1000, 257343, 484, 257828, 2000.0, 258828.0, 258259, 'No', -569.0, 0.569, 'Neutral', 0, 0, 258258, 507, 29.608
27, 258265, 1543, 'icon10.jpg', 259810, 3000.0, 262814, 457, 263274, 1000, 264280, 481, 264762, 6000.0, 267762.0, 266311, 'No', -1451.0, 0.4836666666666667, 'Loss', -3, -1.451, 266309, 504, 28.157
28, 266818, 1501, 'icon25.jpg', 268319, 3000.0, 271320, 507, 271829, 1000, 272830, 555, 273386, 6000.0, 276386.0, 277076, 'No', 690.0, 0.23, 'Win', 3, 2.31, 277074, 462, 30.467
29, 277541, 1462, 'icon15.jpg', 279006, 5000.0, 284011, 500, 284515, 1000, 285518, 498, 286018, 10000.0, 291018.0, 290250, 'No', -768.0, 0.1536, 'Neutral', 0, 0, 290250, 483, 30.467
30, 290254, 1404, 'icon43.jpg', 291660, 1000.0, 292663, 487, 293152, 1000, 294153, 508, 294663, 2000.0, 295663.0, 295582, 'No', -81.0, 0.081, 'Win', 1, 0.919, 295581, 482, 31.386
31, 296067, 1520, 'icon37.jpg', 297588, 5000.0, 302589, 525, 303116, 1000, 304118, 490, 304611, 10000.0, 309611.0, 309166, 'No', -445.0, 0.089, 'Win', 5, 4.555, 309166, 497, 35.941
