trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 29080, 1520, 'icon09.jpg', 30600, 3000.0, 33604, 483, 34092, 1000, 35094, 475, 35571, 6000.0, 38571.0, 38316, 'No', -255.0, 0.085, 'Win', 3, 2.745, 38315, 485, 2.745
2, 38807, 1508, 'icon55.jpg', 40317, 1000.0, 41318, 481, 41800, 1000, 42801, 472, 43275, 2000.0, 44275.0, 44362, 'No', 87.0, 0.087, 'Neutral', 0, 0, 44361, 528, 2.745
3, 44366, 1519, 'icon17.jpg', 45885, 5000.0, 50889, 499, 51390, 1000, 52392, 473, 52866, 10000.0, 57866.0, 57949, 'No', 83.0, 0.0166, 'Neutral', 0, 0, 57948, 474, 2.745
4, 57954, 1487, 'icon53.jpg', 59441, 1000.0, 60444, 492, 60940, 1000, 61941, 496, 62441, 2000.0, 63441.0, 63230, 'No', -211.0, 0.211, 'Loss', -1, -0.21099999999999997, 63229, 514, 2.5340000000000003
5, 63749, 1497, 'icon17.jpg', 65246, 5000.0, 70251, 473, 70726, 1000, 71730, 499, 72230, 10000.0, 77230.0, 75789, 'No', -1441.0, 0.2882, 'Neutral', 0, 0, 75788, 546, 2.5340000000000003
6, 75792, 1530, 'icon55.jpg', 77322, 1000.0, 78323, 513, 78839, 1000, 79841, 543, 80387, 2000.0, 81387.0, 81531, 'No', 144.0, 0.144, 'Neutral', 0, 0, 81530, 519, 2.5340000000000003
7, 81535, 1498, 'icon09.jpg', 83033, 3000.0, 86035, 528, 86567, 1000, 87571, 499, 88071, 6000.0, 91071.0, 90398, 'No', -673.0, 0.22433333333333333, 'Win', 3, 2.327, 90396, 503, 4.861000000000001
8, 90905, 1541, 'icon41.jpg', 92446, 3000.0, 95447, 499, 95950, 1000, 96953, 493, 97451, 6000.0, 100451.0, 100141, 'No', -310.0, 0.10333333333333333, 'Neutral', 0, 0, 100140, 481, 4.861000000000001
9, 100145, 1516, 'icon09.jpg', 101666, 3000.0, 104667, 519, 105189, 1000, 106190, 546, 106738, 6000.0, 109738.0, 109316, 'No', -422.0, 0.14066666666666666, 'Win', 3, 2.578, 109315, 494, 7.439
10, 109815, 1478, 'icon55.jpg', 111295, 1000.0, 112298, 484, 112786, 1000, 113790, 520, 114311, 2000.0, 115311.0, 115263, 'No', -48.0, 0.048, 'Neutral', 0, 0, 115261, 481, 7.439
11, 115267, 1508, 'icon09.jpg', 116779, 3000.0, 119781, 513, 120298, 1000, 121301, 499, 121801, 6000.0, 124801.0, 124645, 'No', -156.0, 0.052, 'Win', 3, 2.844, 124643, 495, 10.283
12, 125147, 1494, 'icon39.jpg', 126641, 3000.0, 129643, 473, 130120, 1000, 131123, 521, 131646, 6000.0, 134646.0, 134232, 'No', -414.0, 0.138, 'Loss', -3, -0.41400000000000015, 134231, 521, 9.869
13, 134760, 1472, 'icon39.jpg', 136235, 3000.0, 139239, 520, 139762, 1000, 140763, 492, 141257, 6000.0, 144257.0, 143511, 'No', -746.0, 0.24866666666666667, 'Loss', -3, -0.746, 143510, 510, 9.123
14, 144029, 1497, 'icon38.jpg', 145528, 5000.0, 150531, 500, 151032, 1000, 152033, 473, 152511, 10000.0, 157511.0, 156276, 'No', -1235.0, 0.247, 'Loss', -5, -1.2349999999999999, 156275, 527, 7.888
15, 156811, 1541, 'icon09.jpg', 158355, 3000.0, 161359, 512, 161872, 1000, 162873, 472, 163347, 6000.0, 166347.0, 165603, 'No', -744.0, 0.248, 'Win', 3, 2.2560000000000002, 165603, 473, 10.144
16, 166083, 1514, 'icon17.jpg', 167597, 5000.0, 172598, 475, 173076, 1000, 174077, 470, 174548, 10000.0, 179548.0, 178881, 'No', -667.0, 0.1334, 'Neutral', 0, 0, 178880, 527, 10.144
17, 178885, 1498, 'icon07.jpg', 180385, 5000.0, 185390, 486, 185879, 1000, 186882, 482, 187365, 10000.0, 192365.0, 191852, 'No', -513.0, 0.1026, 'Win', 5, 4.487, 191851, 499, 14.631
18, 192358, 1498, 'icon21.jpg', 193856, 1000.0, 194858, 451, 195310, 1000, 196311, 496, 196811, 2000.0, 197811.0, 197543, 'No', -268.0, 0.268, 'Win', 1, 0.732, 197542, 512, 15.363
19, 198061, 1548, 'icon17.jpg', 199612, 5000.0, 204614, 490, 205108, 1000, 206111, 544, 206656, 10000.0, 211656.0, 211228, 'No', -428.0, 0.0856, 'Neutral', 0, 0, 211227, 466, 15.363
20, 211232, 1512, 'icon41.jpg', 212744, 3000.0, 215747, 464, 216213, 1000, 217218, 485, 217705, 6000.0, 220705.0, 220507, 'No', -198.0, 0.066, 'Neutral', 0, 0, 220506, 497, 15.363
21, 220511, 1488, 'icon17.jpg', 222003, 5000.0, 227007, 514, 227522, 1000, 228524, 482, 229008, 10000.0, 234008.0, 233939, 'No', -69.0, 0.0138, 'Neutral', 0, 0, 233938, 485, 15.363
22, 233943, 1511, 'icon41.jpg', 235455, 3000.0, 238457, 536, 238994, 1000, 239999, 527, 240528, 6000.0, 243528.0, 243423, 'No', -105.0, 0.035, 'Neutral', 0, 0, 243423, 492, 15.363
23, 243427, 1530, 'icon07.jpg', 244957, 5000.0, 249958, 484, 250443, 1000, 251445, 500, 251949, 10000.0, 256949.0, 256445, 'No', -504.0, 0.1008, 'Win', 5, 4.496, 256443, 491, 19.859
24, 256939, 1541, 'icon17.jpg', 258481, 5000.0, 263484, 473, 263958, 1000, 264960, 511, 265473, 10000.0, 270473.0, 270182, 'No', -291.0, 0.0582, 'Neutral', 0, 0, 270181, 528, 19.859
25, 270186, 1487, 'icon55.jpg', 271674, 1000.0, 272678, 499, 273180, 1000, 274183, 499, 274683, 2000.0, 275683.0, 275616, 'No', -67.0, 0.067, 'Neutral', 0, 0, 275615, 492, 19.859
26, 275620, 1550, 'icon07.jpg', 277171, 5000.0, 282175, 474, 282653, 1000, 283654, 500, 284158, 10000.0, 289158.0, 288432, 'No', -726.0, 0.1452, 'Win', 5, 4.274, 288431, 495, 24.133000000000003
27, 288931, 1494, 'icon38.jpg', 290425, 5000.0, 295428, 519, 295948, 1000, 296951, 499, 297451, 10000.0, 302451.0, 301661, 'No', -790.0, 0.158, 'Loss', -5, -0.79, 301660, 466, 23.343000000000004
28, 302132, 1511, 'icon09.jpg', 303645, 3000.0, 306646, 474, 307121, 1000, 308126, 484, 308614, 6000.0, 311614.0, 311296, 'No', -318.0, 0.106, 'Win', 3, 2.682, 311295, 520, 26.025000000000002
29, 311822, 1524, 'icon09.jpg', 313347, 3000.0, 316351, 499, 316853, 1000, 317856, 473, 318330, 6000.0, 321330.0, 321345, 'No', 15.0, 0.005, 'Win', 3, 2.985, 321344, 464, 29.01
30, 321815, 1544, 'icon21.jpg', 323360, 1000.0, 324361, 544, 324907, 1000, 325909, 519, 326429, 2000.0, 327429.0, 326881, 'No', -548.0, 0.548, 'Win', 1, 0.452, 326881, 479, 29.462000000000003
31, 327367, 1541, 'icon38.jpg', 328910, 5000.0, 333911, 511, 334426, 1000, 335430, 490, 335923, 10000.0, 340923.0, 340008, 'No', -915.0, 0.183, 'Loss', -5, -0.915, 340007, 510, 28.547000000000004
32, 340523, 1498, 'icon41.jpg', 342024, 3000.0, 345025, 536, 345562, 1000, 346565, 510, 347079, 6000.0, 350079.0, 349901, 'No', -178.0, 0.059333333333333335, 'Neutral', 0, 0, 349899, 504, 28.547000000000004
33, 349905, 1498, 'icon38.jpg', 351407, 5000.0, 356410, 504, 356920, 1000, 357922, 519, 358444, 10000.0, 363444.0, 363023, 'No', -421.0, 0.0842, 'Loss', -5, -0.42100000000000026, 363022, 527, 28.126000000000005
34, 363555, 1504, 'icon38.jpg', 365060, 5000.0, 370063, 496, 370563, 1000, 371568, 497, 372069, 10000.0, 377069.0, 376350, 'No', -719.0, 0.1438, 'Loss', -5, -0.7190000000000003, 376348, 486, 27.407000000000004
35, 376839, 1516, 'icon39.jpg', 378356, 3000.0, 381359, 519, 381883, 1000, 382886, 499, 383389, 6000.0, 386389.0, 386142, 'No', -247.0, 0.08233333333333333, 'Loss', -3, -0.2469999999999999, 386141, 473, 27.160000000000004
36, 386619, 1487, 'icon41.jpg', 388108, 3000.0, 391112, 516, 391630, 1000, 392632, 499, 393133, 6000.0, 396133.0, 395882, 'No', -251.0, 0.08366666666666667, 'Neutral', 0, 0, 395880, 520, 27.160000000000004
37, 395885, 1525, 'icon09.jpg', 397411, 3000.0, 400412, 451, 400864, 1000, 401868, 494, 402363, 6000.0, 405363.0, 404752, 'No', -611.0, 0.20366666666666666, 'Win', 3, 2.3890000000000002, 404751, 499, 29.549000000000003
38, 405256, 1508, 'icon39.jpg', 406764, 3000.0, 409768, 490, 410261, 1000, 411264, 473, 411738, 6000.0, 414738.0, 414545, 'No', -193.0, 0.06433333333333334, 'Loss', -3, -0.19300000000000006, 414543, 520, 29.356
39, 415069, 1516, 'icon21.jpg', 416586, 1000.0, 417588, 483, 418074, 1000, 419076, 521, 419600, 2000.0, 420600.0, 420489, 'No', -111.0, 0.111, 'Win', 1, 0.889, 420488, 496, 30.245
40, 420990, 1513, 'icon09.jpg', 422503, 3000.0, 425506, 464, 425973, 1000, 426977, 490, 427469, 6000.0, 430469.0, 430180, 'No', -289.0, 0.09633333333333334, 'Win', 3, 2.711, 430179, 528, 32.956
41, 430715, 1520, 'icon53.jpg', 432235, 1000.0, 433239, 515, 433756, 1000, 434757, 464, 435224, 2000.0, 436224.0, 435716, 'No', -508.0, 0.508, 'Loss', -1, -0.508, 435716, 492, 32.448
42, 436216, 1478, 'icon39.jpg', 437696, 3000.0, 440697, 473, 441173, 1000, 442178, 528, 442710, 6000.0, 445710.0, 444894, 'No', -816.0, 0.272, 'Loss', -3, -0.8159999999999998, 444893, 464, 31.632
43, 445364, 1534, 'icon55.jpg', 446901, 1000.0, 447905, 512, 448420, 1000, 449422, 497, 449922, 2000.0, 450922.0, 450429, 'No', -493.0, 0.493, 'Neutral', 0, 0, 450429, 514, 31.632
44, 450433, 1541, 'icon21.jpg', 451975, 1000.0, 452976, 499, 453477, 1000, 454478, 475, 454954, 2000.0, 455954.0, 455659, 'No', -295.0, 0.295, 'Win', 1, 0.705, 455659, 466, 32.337
45, 456130, 1487, 'icon41.jpg', 457618, 3000.0, 460620, 475, 461096, 1000, 462099, 473, 462577, 6000.0, 465577.0, 464679, 'No', -898.0, 0.29933333333333334, 'Neutral', 0, 0, 464678, 500, 32.337
46, 464682, 1548, 'icon17.jpg', 466233, 5000.0, 471236, 518, 471757, 1000, 472759, 486, 473249, 10000.0, 478249.0, 477598, 'No', -651.0, 0.1302, 'Neutral', 0, 0, 477597, 521, 32.337
47, 477603, 1519, 'icon39.jpg', 479124, 3000.0, 482127, 510, 482638, 1000, 483639, 490, 484132, 6000.0, 487132.0, 486928, 'No', -204.0, 0.068, 'Loss', -3, -0.20399999999999974, 486927, 514, 32.133
48, 487447, 1569, 'icon38.jpg', 489019, 5000.0, 494023, 521, 494546, 1000, 495548, 499, 496048, 10000.0, 501048.0, 500208, 'No', -840.0, 0.168, 'Loss', -5, -0.8399999999999999, 500207, 492, 31.293000000000003
49, 500708, 1501, 'icon21.jpg', 502210, 1000.0, 503213, 481, 503695, 1000, 504696, 500, 505198, 2000.0, 506198.0, 505999, 'No', -199.0, 0.199, 'Win', 1, 0.801, 505998, 510, 32.094
50, 506515, 1493, 'icon21.jpg', 508010, 1000.0, 509012, 499, 509514, 1000, 510518, 504, 511024, 2000.0, 512024.0, 511739, 'No', -285.0, 0.285, 'Win', 1, 0.715, 511739, 493, 32.809000000000005
51, 512239, 1431, 'icon07.jpg', 513670, 5000.0, 518672, 475, 519148, 1000, 520152, 495, 520651, 10000.0, 525651.0, 524762, 'No', -889.0, 0.1778, 'Win', 5, 4.111000000000001, 524761, 544, 36.92
52, 525312, 1547, 'icon07.jpg', 526859, 5000.0, 531862, 494, 532358, 1000, 533362, 511, 533876, 10000.0, 538876.0, 538960, 'No', 84.0, 0.0168, 'Win', 5, 4.9159999999999995, 538959, 473, 41.836
53, 539437, 1520, 'icon09.jpg', 540959, 3000.0, 543965, 494, 544460, 1000, 545465, 473, 545941, 6000.0, 548941.0, 548650, 'No', -291.0, 0.097, 'Win', 3, 2.709, 548650, 499, 44.545
54, 549156, 1491, 'icon17.jpg', 550648, 5000.0, 555651, 537, 556189, 1000, 557191, 513, 557706, 10000.0, 562706.0, 562647, 'No', -59.0, 0.0118, 'Neutral', 0, 0, 562646, 514, 44.545
55, 562651, 1508, 'icon39.jpg', 564163, 3000.0, 567165, 520, 567689, 1000, 568690, 510, 569202, 6000.0, 572202.0, 572183, 'No', -19.0, 0.006333333333333333, 'Loss', -3, -0.019000000000000128, 572182, 537, 44.526
56, 572729, 1524, 'icon39.jpg', 574254, 3000.0, 577256, 473, 577730, 1000, 578734, 499, 579234, 6000.0, 582234.0, 581973, 'No', -261.0, 0.087, 'Loss', -3, -0.2610000000000001, 581972, 491, 44.265
57, 582469, 1498, 'icon07.jpg', 583968, 5000.0, 588972, 486, 589460, 1000, 590464, 543, 591010, 10000.0, 596010.0, 595198, 'No', -812.0, 0.1624, 'Win', 5, 4.188, 595197, 475, 48.453
58, 595680, 1487, 'icon21.jpg', 597168, 1000.0, 598171, 466, 598638, 1000, 599640, 473, 600114, 2000.0, 601114.0, 600892, 'No', -222.0, 0.222, 'Win', 1, 0.778, 600891, 481, 49.231
59, 601379, 1530, 'icon55.jpg', 602911, 1000.0, 603914, 470, 604386, 1000, 605391, 474, 605869, 2000.0, 606869.0, 606629, 'No', -240.0, 0.24, 'Neutral', 0, 0, 606628, 510, 49.231
60, 606633, 1487, 'icon41.jpg', 608124, 3000.0, 611125, 494, 611620, 1000, 612622, 499, 613124, 6000.0, 616124.0, 615243, 'No', -881.0, 0.2936666666666667, 'Neutral', 0, 0, 615243, 491, 49.231
61, 615247, 1534, 'icon53.jpg', 616781, 1000.0, 617784, 500, 618285, 1000, 619286, 528, 619815, 2000.0, 620815.0, 620524, 'No', -291.0, 0.291, 'Loss', -1, -0.29100000000000004, 620523, 464, 48.940000000000005
62, 620996, 1493, 'icon55.jpg', 622491, 1000.0, 623493, 494, 623992, 1000, 624996, 473, 625474, 2000.0, 626474.0, 626007, 'No', -467.0, 0.467, 'Neutral', 0, 0, 626006, 493, 48.940000000000005
63, 626010, 1493, 'icon38.jpg', 627506, 5000.0, 632507, 515, 633023, 1000, 634028, 518, 634547, 10000.0, 639547.0, 638260, 'No', -1287.0, 0.2574, 'Loss', -5, -1.287, 638260, 479, 47.653000000000006
64, 638745, 1508, 'icon09.jpg', 640255, 3000.0, 643258, 495, 643757, 1000, 644760, 546, 645308, 6000.0, 648308.0, 647798, 'No', -510.0, 0.17, 'Win', 3, 2.4899999999999998, 647797, 527, 50.14300000000001
65, 648331, 1541, 'icon39.jpg', 649874, 3000.0, 652877, 543, 653423, 1000, 654424, 499, 654925, 6000.0, 657925.0, 657227, 'No', -698.0, 0.23266666666666666, 'Loss', -3, -0.698, 657226, 544, 49.44500000000001
66, 657777, 1504, 'icon21.jpg', 659285, 1000.0, 660287, 464, 660754, 1000, 661756, 546, 662305, 2000.0, 663305.0, 663071, 'No', -234.0, 0.234, 'Win', 1, 0.766, 663070, 497, 50.211000000000006
67, 663572, 1544, 'icon53.jpg', 665116, 1000.0, 666120, 519, 666641, 1000, 667643, 496, 668143, 2000.0, 669143.0, 668611, 'No', -532.0, 0.532, 'Loss', -1, -0.532, 668610, 504, 49.679
68, 669123, 1478, 'icon55.jpg', 670603, 1000.0, 671605, 474, 672083, 1000, 673084, 500, 673587, 2000.0, 674587.0, 674299, 'No', -288.0, 0.288, 'Neutral', 0, 0, 674296, 472, 49.679
69, 674303, 1478, 'icon21.jpg', 675782, 1000.0, 676783, 500, 677287, 1000, 678290, 543, 678836, 2000.0, 679836.0, 679476, 'No', -360.0, 0.36, 'Win', 1, 0.64, 679475, 500, 50.319
70, 679983, 1478, 'icon38.jpg', 681462, 5000.0, 686465, 472, 686940, 1000, 687944, 536, 688484, 10000.0, 693484.0, 692856, 'No', -628.0, 0.1256, 'Loss', -5, -0.6280000000000001, 692855, 484, 49.691
71, 693345, 1516, 'icon41.jpg', 694863, 3000.0, 697866, 518, 698388, 1000, 699390, 499, 699894, 6000.0, 702894.0, 702547, 'No', -347.0, 0.11566666666666667, 'Neutral', 0, 0, 702546, 490, 49.691
72, 702551, 1487, 'icon41.jpg', 704040, 3000.0, 707041, 519, 707565, 1000, 708569, 500, 709072, 6000.0, 712072.0, 711981, 'No', -91.0, 0.030333333333333334, 'Neutral', 0, 0, 711980, 479, 49.691
73, 711984, 1516, 'icon41.jpg', 713500, 3000.0, 716502, 527, 717033, 1000, 718036, 451, 718488, 6000.0, 721488.0, 721411, 'No', -77.0, 0.025666666666666667, 'Neutral', 0, 0, 721409, 497, 49.691
