trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 13941, 1462, 'icon47.jpg', 15406, 1000.0, 16408, 503, 16913, 1000, 17917, 494, 18412, 2000.0, 19412.0, 19309, 'No', -103.0, 0.103, 'Neutral', 0, 0, 19308, 526, 0
2, 19313, 1406, 'icon12.jpg', 20721, 3000.0, 23726, 506, 24233, 1000, 25236, 530, 25768, 6000.0, 28768.0, 27924, 'No', -844.0, 0.2813333333333333, 'Loss', -3, -0.8439999999999999, 27924, 490, -0.8439999999999999
3, 28423, 1559, 'icon41.jpg', 29983, 3000.0, 32986, 519, 33509, 1000, 34511, 537, 35052, 6000.0, 38052.0, 37561, 'No', -491.0, 0.16366666666666665, 'Neutral', 0, 0, 37560, 524, -0.8439999999999999
4, 37565, 1500, 'icon22.jpg', 39066, 5000.0, 44067, 491, 44559, 1000, 45564, 516, 46082, 10000.0, 51082.0, 50119, 'No', -963.0, 0.1926, 'Win', 5, 4.037, 50119, 506, 3.193
5, 50631, 1519, 'icon23.jpg', 52150, 1000.0, 53153, 504, 53661, 1000, 54665, 458, 55124, 2000.0, 56124.0, 55761, 'No', -363.0, 0.363, 'Win', 1, 0.637, 55759, 532, 3.83
6, 56297, 1490, 'icon12.jpg', 57789, 3000.0, 60792, 542, 61336, 1000, 62338, 483, 62823, 6000.0, 65823.0, 65549, 'No', -274.0, 0.09133333333333334, 'Loss', -3, -0.274, 65548, 483, 3.556
7, 66039, 1453, 'icon17.jpg', 67492, 5000.0, 72493, 524, 73020, 1000, 74021, 500, 74523, 10000.0, 79523.0, 78728, 'No', -795.0, 0.159, 'Loss', -5, -0.7949999999999999, 78727, 530, 2.761
8, 79266, 1488, 'icon12.jpg', 80757, 3000.0, 83759, 479, 84241, 1000, 85244, 542, 85789, 6000.0, 88789.0, 88776, 'No', -13.0, 0.004333333333333333, 'Loss', -3, -0.0129999999999999, 88776, 526, 2.748
9, 89311, 1477, 'icon22.jpg', 90792, 5000.0, 95795, 518, 96314, 1000, 97315, 485, 97802, 10000.0, 102802.0, 101333, 'No', -1469.0, 0.2938, 'Win', 5, 3.531, 101332, 496, 6.279
10, 101832, 1496, 'icon17.jpg', 103330, 5000.0, 108332, 501, 108836, 1000, 109841, 488, 110330, 10000.0, 115330.0, 114097, 'No', -1233.0, 0.2466, 'Loss', -5, -1.233, 114096, 488, 5.045999999999999
11, 114590, 1452, 'icon52.jpg', 116042, 1000.0, 117043, 471, 117516, 1000, 118522, 465, 118989, 2000.0, 119989.0, 119790, 'No', -199.0, 0.199, 'Loss', -1, -0.19899999999999995, 119789, 539, 4.8469999999999995
12, 120334, 1496, 'icon41.jpg', 121833, 3000.0, 124838, 494, 125334, 1000, 126338, 484, 126823, 6000.0, 129823.0, 128603, 'No', -1220.0, 0.4066666666666667, 'Neutral', 0, 0, 128601, 506, 4.8469999999999995
13, 128607, 1462, 'icon52.jpg', 130071, 1000.0, 131072, 476, 131549, 1000, 132552, 532, 133085, 2000.0, 134085.0, 133423, 'No', -662.0, 0.662, 'Loss', -1, -0.6619999999999999, 133423, 519, 4.185
