trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 36955, 1450, 'icon20.jpg', 38410, 5000.0, 43413, 492, 43907, 1000, 44909, 509, 45419, 10000.0, 50419.0, 50052, 'No', -367.0, 0.0734, 'Neutral', 0, 0, 50051, 494, 0
2, 50056, 1498, 'icon20.jpg', 51554, 5000.0, 56556, 521, 57079, 1000, 58083, 511, 58596, 10000.0, 63596.0, 63742, 'No', 146.0, 0.0292, 'Neutral', 0, 0, 63741, 498, 0
3, 63745, 1504, 'icon36.jpg', 65252, 3000.0, 68254, 491, 68747, 1000, 69752, 498, 70255, 6000.0, 73255.0, 73072, 'No', -183.0, 0.061, 'Loss', -3, -0.18300000000000027, 73071, 498, -0.18300000000000027
4, 73574, 1471, 'icon05.jpg', 75048, 1000.0, 76053, 461, 76517, 1000, 77519, 494, 78017, 2000.0, 79017.0, 78607, 'No', -410.0, 0.41, 'Win', 1, 0.59, 78606, 509, 0.4069999999999997
5, 79124, 1475, 'icon29.jpg', 80600, 3000.0, 83602, 520, 84123, 1000, 85125, 524, 85651, 6000.0, 88651.0, 87526, 'No', -1125.0, 0.375, 'Neutral', 0, 0, 87526, 498, 0.4069999999999997
6, 87531, 1550, 'icon05.jpg', 89081, 1000.0, 90085, 499, 90588, 1000, 91591, 509, 92101, 2000.0, 93101.0, 92963, 'No', -138.0, 0.138, 'Win', 1, 0.862, 92962, 505, 1.2689999999999997
7, 93472, 1472, 'icon29.jpg', 94944, 3000.0, 97950, 490, 98443, 1000, 99446, 494, 99944, 6000.0, 102944.0, 102394, 'No', -550.0, 0.18333333333333332, 'Neutral', 0, 0, 102393, 495, 1.2689999999999997
8, 102400, 1471, 'icon26.jpg', 103872, 5000.0, 108873, 494, 109369, 1000, 110372, 519, 110894, 10000.0, 115894.0, 114547, 'No', -1347.0, 0.2694, 'Win', 5, 3.653, 114546, 542, 4.922
9, 115096, 1546, 'icon05.jpg', 116644, 1000.0, 117645, 498, 118145, 1000, 119148, 505, 119657, 2000.0, 120657.0, 120698, 'No', 41.0, 0.041, 'Win', 1, 0.959, 120697, 497, 5.880999999999999
10, 121200, 1487, 'icon05.jpg', 122688, 1000.0, 123691, 494, 124188, 1000, 125191, 514, 125707, 2000.0, 126707.0, 126181, 'No', -526.0, 0.526, 'Win', 1, 0.474, 126180, 465, 6.3549999999999995
11, 126651, 1549, 'icon26.jpg', 128201, 5000.0, 133203, 480, 133684, 1000, 134685, 514, 135201, 10000.0, 140201.0, 139407, 'No', -794.0, 0.1588, 'Win', 5, 4.2059999999999995, 139406, 482, 10.561
12, 139895, 1488, 'icon42.jpg', 141383, 5000.0, 146385, 546, 146932, 1000, 147934, 500, 148435, 10000.0, 153435.0, 150786, 'No', -2649.0, 0.5298, 'Loss', -5, -2.649, 150785, 481, 7.912
13, 151272, 1527, 'icon26.jpg', 152801, 5000.0, 157804, 494, 158299, 1000, 159300, 514, 159818, 10000.0, 164818.0, 163246, 'No', -1572.0, 0.3144, 'Win', 5, 3.428, 163245, 491, 11.34
14, 163746, 1468, 'icon26.jpg', 165215, 5000.0, 170219, 487, 170709, 1000, 171711, 507, 172221, 10000.0, 177221.0, 176368, 'No', -853.0, 0.1706, 'Win', 5, 4.147, 176367, 478, 15.487
15, 176850, 1512, 'icon25.jpg', 178363, 3000.0, 181367, 489, 181857, 1000, 182858, 465, 183324, 6000.0, 186324.0, 185138, 'No', -1186.0, 0.3953333333333333, 'Win', 3, 1.814, 185136, 529, 17.301000000000002
