trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 76452, 1541, 'icon42.jpg', 77996, 1000.0, 78998, 503, 79502, 1000, 80506, 465, 80972, 2000.0, 81972.0, 82660, 'No', 688.0, 0.688, 'Loss', -1, -0.688, 82659, 498, -0.688
2, 83165, 1494, 'icon04.jpg', 84660, 3000.0, 87663, 498, 88164, 1000, 89167, 487, 89655, 6000.0, 92655.0, 91734, 'No', -921.0, 0.307, 'Neutral', 0, 0, 91733, 491, -0.688
3, 91737, 1506, 'icon14.jpg', 93243, 5000.0, 98246, 504, 98753, 1000, 99758, 488, 100247, 10000.0, 105247.0, 102600, 'No', -2647.0, 0.5294, 'Loss', -5, -2.647, 102599, 510, -3.335
4, 103114, 1573, 'icon46.jpg', 104691, 3000.0, 107692, 529, 108225, 1000, 109227, 502, 109730, 6000.0, 112730.0, 112085, 'No', -645.0, 0.215, 'Loss', -3, -0.645, 112085, 482, -3.98
5, 112576, 1503, 'icon11.jpg', 114081, 5000.0, 119083, 509, 119593, 1000, 120595, 483, 121079, 10000.0, 126079.0, 123515, 'No', -2564.0, 0.5128, 'Win', 5, 2.436, 123515, 510, -1.544
6, 124032, 1522, 'icon42.jpg', 125557, 1000.0, 126559, 492, 127053, 1000, 128056, 492, 128552, 2000.0, 129552.0, 129002, 'No', -550.0, 0.55, 'Loss', -1, -0.55, 129001, 483, -2.0940000000000003
7, 129492, 1447, 'icon46.jpg', 130940, 3000.0, 133943, 451, 134395, 1000, 135396, 522, 135921, 6000.0, 138921.0, 137821, 'No', -1100.0, 0.36666666666666664, 'Loss', -3, -1.1, 137819, 510, -3.1940000000000004
8, 138338, 1503, 'icon04.jpg', 139842, 3000.0, 142843, 517, 143362, 1000, 144363, 486, 144853, 6000.0, 147853.0, 146228, 'No', -1625.0, 0.5416666666666666, 'Neutral', 0, 0, 146227, 517, -3.1940000000000004
9, 146232, 1541, 'icon23.jpg', 147774, 3000.0, 150777, 522, 151300, 1000, 152303, 503, 152809, 6000.0, 155809.0, 154328, 'No', -1481.0, 0.49366666666666664, 'Win', 3, 1.519, 154327, 521, -1.6750000000000005
10, 154854, 1485, 'icon23.jpg', 156340, 3000.0, 159343, 453, 159797, 1000, 160802, 488, 161291, 6000.0, 164291.0, 162528, 'No', -1763.0, 0.5876666666666667, 'Win', 3, 1.237, 162528, 498, -0.4380000000000004
11, 163030, 1547, 'icon42.jpg', 164577, 1000.0, 165579, 483, 166068, 1000, 167069, 519, 167591, 2000.0, 168591.0, 168069, 'No', -522.0, 0.522, 'Loss', -1, -0.522, 168068, 473, -0.9600000000000004
12, 168547, 1510, 'icon42.jpg', 170059, 1000.0, 171062, 508, 171573, 1000, 172577, 508, 173086, 2000.0, 174086.0, 173396, 'No', -690.0, 0.69, 'Loss', -1, -0.69, 173394, 465, -1.6500000000000004
13, 173867, 1547, 'icon04.jpg', 175417, 3000.0, 178419, 491, 178915, 1000, 179918, 461, 180380, 6000.0, 183380.0, 181702, 'No', -1678.0, 0.5593333333333333, 'Neutral', 0, 0, 181701, 521, -1.6500000000000004
