trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 22292, 1489, 'icon49.jpg', 23781, 5000.0, 28782, 493, 29279, 1000, 30283, 492, 30778, 10000.0, 35778.0, 37108, 'No', 1330.0, 0.266, 'Win', 5, 3.67, 37107, 539, 3.67
2, 37655, 1507, 'icon23.jpg', 39165, 3000.0, 42169, 484, 42655, 1000, 43657, 496, 44157, 6000.0, 47157.0, 46695, 'No', -462.0, 0.154, 'Neutral', 0, 0, 46693, 510, 3.67
3, 46700, 1490, 'icon27.jpg', 48191, 1000.0, 49194, 481, 49677, 1000, 50681, 514, 51198, 2000.0, 52198.0, 51922, 'No', -276.0, 0.276, 'Win', 1, 0.724, 51922, 523, 4.394
4, 52452, 1434, 'icon55.jpg', 53886, 5000.0, 58887, 514, 59405, 1000, 60407, 480, 60891, 10000.0, 65891.0, 65764, 'No', -127.0, 0.0254, 'Neutral', 0, 0, 65763, 469, 4.394
5, 65768, 1481, 'icon23.jpg', 67249, 3000.0, 70252, 488, 70745, 1000, 71749, 510, 72263, 6000.0, 75263.0, 75046, 'No', -217.0, 0.07233333333333333, 'Neutral', 0, 0, 75045, 469, 4.394
6, 75050, 1491, 'icon32.jpg', 76543, 3000.0, 79544, 561, 80108, 1000, 81109, 470, 81583, 6000.0, 84583.0, 84221, 'No', -362.0, 0.12066666666666667, 'Loss', -3, -0.3620000000000001, 84220, 510, 4.032
7, 84735, 1474, 'icon23.jpg', 86212, 3000.0, 89213, 523, 89739, 1000, 90740, 494, 91235, 6000.0, 94235.0, 94217, 'No', -18.0, 0.006, 'Neutral', 0, 0, 94216, 492, 4.032
8, 94221, 1490, 'icon55.jpg', 95712, 5000.0, 100716, 491, 101211, 1000, 102212, 498, 102712, 10000.0, 107712.0, 107031, 'No', -681.0, 0.1362, 'Neutral', 0, 0, 107030, 473, 4.032
9, 107035, 1459, 'icon44.jpg', 108496, 5000.0, 113498, 511, 114012, 1000, 115014, 459, 115477, 10000.0, 120477.0, 119950, 'No', -527.0, 0.1054, 'Loss', -5, -0.5270000000000001, 119949, 510, 3.505
10, 120465, 1459, 'icon23.jpg', 121924, 3000.0, 124925, 521, 125447, 1000, 126449, 511, 126962, 6000.0, 129962.0, 130000, 'No', 38.0, 0.012666666666666666, 'Neutral', 0, 0, 129999, 519, 3.505
11, 130005, 1474, 'icon55.jpg', 131481, 5000.0, 136482, 509, 136993, 1000, 137996, 510, 138507, 10000.0, 143507.0, 143378, 'No', -129.0, 0.0258, 'Neutral', 0, 0, 143378, 511, 3.505
12, 143382, 1434, 'icon16.jpg', 144820, 3000.0, 147823, 512, 148336, 1000, 149339, 493, 149836, 6000.0, 152836.0, 152708, 'No', -128.0, 0.042666666666666665, 'Win', 3, 2.872, 152707, 494, 6.377
13, 153206, 1507, 'icon16.jpg', 154713, 3000.0, 157716, 511, 158230, 1000, 159235, 444, 159685, 6000.0, 162685.0, 162602, 'No', -83.0, 0.027666666666666666, 'Win', 3, 2.9170000000000003, 162602, 547, 9.294
14, 163155, 1484, 'icon23.jpg', 164641, 3000.0, 167642, 514, 168160, 1000, 169164, 521, 169688, 6000.0, 172688.0, 172500, 'No', -188.0, 0.06266666666666666, 'Neutral', 0, 0, 172498, 494, 9.294
15, 172504, 1500, 'icon50.jpg', 174005, 1000.0, 175009, 484, 175496, 1000, 176500, 497, 177000, 2000.0, 178000.0, 177777, 'No', -223.0, 0.223, 'Neutral', 0, 0, 177776, 488, 9.294
16, 177783, 1450, 'icon32.jpg', 179235, 3000.0, 182236, 512, 182749, 1000, 183752, 484, 184239, 6000.0, 187239.0, 186952, 'No', -287.0, 0.09566666666666666, 'Loss', -3, -0.2869999999999999, 186951, 533, 9.007000000000001
