trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 21879, 1541, 'icon51.jpg', 23421, 5000.0, 28424, 496, 28926, 1000, 29929, 519, 30449, 10000.0, 35449.0, 34056, 'No', -1393.0, 0.2786, 'Loss', -5, -1.3929999999999998, 34054, 512, -1.3929999999999998
2, 34571, 1479, 'icon49.jpg', 36051, 1000.0, 37055, 489, 37545, 1000, 38547, 495, 39043, 2000.0, 40043.0, 39593, 'No', -450.0, 0.45, 'Neutral', 0, 0, 39592, 497, -1.3929999999999998
3, 39597, 1479, 'icon36.jpg', 41078, 5000.0, 46081, 466, 46548, 1000, 47551, 484, 48038, 10000.0, 53038.0, 52104, 'No', -934.0, 0.1868, 'Neutral', 0, 0, 52102, 495, -1.3929999999999998
4, 52109, 1535, 'icon16.jpg', 53647, 3000.0, 56649, 466, 57116, 1000, 58118, 507, 58628, 6000.0, 61628.0, 60816, 'No', -812.0, 0.27066666666666667, 'Neutral', 0, 0, 60815, 519, -1.3929999999999998
5, 60820, 1477, 'icon16.jpg', 62299, 3000.0, 65303, 495, 65801, 1000, 66802, 476, 67279, 6000.0, 70279.0, 69532, 'No', -747.0, 0.249, 'Neutral', 0, 0, 69532, 498, -1.3929999999999998
6, 69538, 1497, 'icon25.jpg', 71038, 3000.0, 74042, 503, 74546, 1000, 75547, 533, 76084, 6000.0, 79084.0, 78507, 'No', -577.0, 0.19233333333333333, 'Loss', -3, -0.577, 78506, 481, -1.9699999999999998
7, 78994, 1455, 'icon30.jpg', 80450, 1000.0, 81453, 485, 81941, 1000, 82945, 508, 83454, 2000.0, 84454.0, 84297, 'No', -157.0, 0.157, 'Loss', -1, -0.15700000000000003, 84296, 537, -2.127
8, 84839, 1497, 'icon01.jpg', 86337, 1000.0, 87339, 513, 87853, 1000, 88857, 512, 89374, 2000.0, 90374.0, 89883, 'No', -491.0, 0.491, 'Win', 1, 0.509, 89882, 485, -1.6179999999999999
9, 90375, 1548, 'icon17.jpg', 91925, 3000.0, 94928, 527, 95458, 1000, 96461, 490, 96954, 6000.0, 99954.0, 99212, 'No', -742.0, 0.24733333333333332, 'Win', 3, 2.258, 99211, 490, 0.6400000000000001
10, 99708, 1541, 'icon51.jpg', 101252, 5000.0, 106257, 466, 106724, 1000, 107726, 481, 108208, 10000.0, 113208.0, 112234, 'No', -974.0, 0.1948, 'Loss', -5, -0.9740000000000002, 112233, 484, -0.3340000000000001
11, 112724, 1505, 'icon17.jpg', 114231, 3000.0, 117235, 490, 117726, 1000, 118730, 483, 119218, 6000.0, 122218.0, 121307, 'No', -911.0, 0.30366666666666664, 'Win', 3, 2.089, 121306, 519, 1.755
12, 121833, 1452, 'icon16.jpg', 123285, 3000.0, 126288, 458, 126749, 1000, 127751, 461, 128213, 6000.0, 131213.0, 130384, 'No', -829.0, 0.2763333333333333, 'Neutral', 0, 0, 130383, 534, 1.755
13, 130387, 1381, 'icon25.jpg', 131769, 3000.0, 134770, 505, 135276, 1000, 136278, 507, 136787, 6000.0, 139787.0, 139250, 'No', -537.0, 0.179, 'Loss', -3, -0.5369999999999999, 139248, 466, 1.218
14, 139720, 1446, 'icon51.jpg', 141166, 5000.0, 146169, 526, 146697, 1000, 147699, 485, 148185, 10000.0, 153185.0, 152326, 'No', -859.0, 0.1718, 'Loss', -5, -0.859, 152324, 475, 0.359
15, 152804, 1487, 'icon49.jpg', 154295, 1000.0, 155297, 475, 155773, 1000, 156776, 485, 157266, 2000.0, 158266.0, 158017, 'No', -249.0, 0.249, 'Neutral', 0, 0, 158016, 502, 0.359
16, 158021, 1530, 'icon16.jpg', 159551, 3000.0, 162552, 534, 163090, 1000, 164094, 501, 164597, 6000.0, 167597.0, 166832, 'No', -765.0, 0.255, 'Neutral', 0, 0, 166831, 497, 0.359
17, 166836, 1530, 'icon51.jpg', 168369, 5000.0, 173372, 518, 173894, 1000, 174896, 502, 175400, 10000.0, 180400.0, 179493, 'No', -907.0, 0.1814, 'Loss', -5, -0.907, 179493, 512, -0.548
18, 180012, 1497, 'icon36.jpg', 181511, 5000.0, 186515, 533, 187052, 1000, 188057, 488, 188546, 10000.0, 193546.0, 192721, 'No', -825.0, 0.165, 'Neutral', 0, 0, 192719, 540, -0.548
19, 192725, 1502, 'icon36.jpg', 194229, 5000.0, 199231, 482, 199714, 1000, 200718, 479, 201199, 10000.0, 206199.0, 'N/A', 'Yes', 'N/A', 'N/A', 'Neutral', 0, 0, 211202, 495, -0.548
20, 211208, 1548, 'icon36.jpg', 212760, 5000.0, 217761, 512, 218274, 1000, 219277, 533, 219811, 10000.0, 224811.0, 'N/A', 'Yes', 'N/A', 'N/A', 'Neutral', 0, 0, 229813, 521, -0.548
21, 229820, 1483, 'icon16.jpg', 231305, 3000.0, 234307, 490, 234799, 1000, 235802, 481, 236287, 6000.0, 239287.0, 236962, 'No', -2325.0, 0.775, 'Neutral', 0, 0, 236961, 495, -0.548
22, 236967, 1436, 'icon51.jpg', 238405, 5000.0, 243406, 495, 243904, 1000, 244907, 533, 245444, 10000.0, 250444.0, 250087, 'No', -357.0, 0.0714, 'Loss', -5, -0.3570000000000002, 250085, 534, -0.9050000000000002
23, 250624, 1519, 'icon17.jpg', 252144, 3000.0, 255145, 453, 255602, 1000, 256605, 489, 257097, 6000.0, 260097.0, 258337, 'No', -1760.0, 0.5866666666666667, 'Win', 3, 1.24, 258336, 526, 0.33499999999999974
24, 258869, 1566, 'icon01.jpg', 260437, 1000.0, 261439, 476, 261917, 1000, 262918, 507, 263430, 2000.0, 264430.0, 264285, 'No', -145.0, 0.145, 'Win', 1, 0.855, 264283, 503, 1.1899999999999997
25, 264794, 1479, 'icon30.jpg', 266273, 1000.0, 267276, 507, 267785, 1000, 268787, 483, 269272, 2000.0, 270272.0, 269820, 'No', -452.0, 0.452, 'Loss', -1, -0.45199999999999996, 269820, 458, 0.7379999999999998
26, 270286, 1429, 'icon16.jpg', 271716, 3000.0, 274720, 533, 275254, 1000, 276257, 495, 276754, 6000.0, 279754.0, 279406, 'No', -348.0, 0.116, 'Neutral', 0, 0, 279406, 548, 0.7379999999999998
27, 279411, 1526, 'icon36.jpg', 280937, 5000.0, 285938, 504, 286446, 1000, 287448, 482, 287933, 10000.0, 292933.0, 291968, 'No', -965.0, 0.193, 'Neutral', 0, 0, 291968, 490, 0.7379999999999998
28, 291972, 1479, 'icon30.jpg', 293452, 1000.0, 294454, 476, 294931, 1000, 295933, 490, 296426, 2000.0, 297426.0, 296887, 'No', -539.0, 0.539, 'Loss', -1, -0.5389999999999999, 296887, 501, 0.19899999999999984
29, 297393, 1504, 'icon17.jpg', 298900, 3000.0, 301903, 461, 302368, 1000, 303370, 464, 303836, 6000.0, 306836.0, 309244, 'No', 2408.0, 0.8026666666666666, 'Win', 3, 0.592, 309242, 453, 0.7909999999999998
