trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 26645, 1383, 'icon25.jpg', 28032, 3000.0, 31034, 497, 31533, 1000, 32534, 507, 33044, 6000.0, 36044.0, 36416, 'No', 372.0, 0.124, 'Win', 3, 2.628, 36415, 510, 2.628
2, 36935, 1480, 'icon45.jpg', 38417, 3000.0, 41418, 493, 41914, 1000, 42917, 523, 43441, 6000.0, 46441.0, 46156, 'No', -285.0, 0.095, 'Neutral', 0, 0, 46155, 500, 2.628
3, 46160, 1559, 'icon39.jpg', 47720, 5000.0, 52722, 466, 53190, 1000, 54191, 521, 54713, 10000.0, 59713.0, 58463, 'No', -1250.0, 0.25, 'Loss', -3, -0.75, 58463, 510, 1.8780000000000001
4, 58982, 1436, 'icon40.jpg', 60420, 5000.0, 65422, 431, 65855, 1000, 66860, 554, 67417, 10000.0, 72417.0, 71891, 'No', -526.0, 0.1052, 'Win', 3, 2.6844, 71890, 516, 4.5624
5, 72416, 1559, 'icon39.jpg', 73975, 5000.0, 78976, 465, 79443, 1000, 80445, 522, 80968, 10000.0, 85968.0, 85632, 'No', -336.0, 0.0672, 'Loss', -3, -0.2016, 85631, 489, 4.3608
6, 86130, 1518, 'icon40.jpg', 87650, 5000.0, 92653, 500, 93154, 1000, 94158, 456, 94617, 10000.0, 99617.0, 98706, 'No', -911.0, 0.1822, 'Win', 3, 2.4534, 98704, 554, 6.8142
7, 99262, 1487, 'icon41.jpg', 100752, 1000.0, 101757, 488, 102249, 1000, 103252, 502, 103759, 2000.0, 104759.0, 104650, 'No', -109.0, 0.109, 'Neutral', 0, 0, 104650, 510, 6.8142
8, 104655, 1565, 'icon08.jpg', 106223, 5000.0, 111225, 508, 111737, 1000, 112739, 535, 113276, 10000.0, 118276.0, 116902, 'No', -1374.0, 0.2748, 'Neutral', 0, 0, 116901, 487, 6.8142
9, 116906, 1514, 'icon25.jpg', 118423, 3000.0, 121424, 532, 121959, 1000, 122963, 499, 123465, 6000.0, 126465.0, 126078, 'No', -387.0, 0.129, 'Win', 3, 2.613, 126077, 487, 9.4272
10, 126572, 1533, 'icon45.jpg', 128107, 3000.0, 131108, 497, 131606, 1000, 132609, 488, 133099, 6000.0, 136099.0, 135714, 'No', -385.0, 0.12833333333333333, 'Neutral', 0, 0, 135714, 503, 9.4272
11, 135720, 1532, 'icon08.jpg', 137253, 5000.0, 142257, 516, 142775, 1000, 143777, 507, 144287, 10000.0, 149287.0, 147863, 'No', -1424.0, 0.2848, 'Neutral', 0, 0, 147862, 519, 9.4272
12, 147869, 1481, 'icon45.jpg', 149352, 3000.0, 152353, 505, 152862, 1000, 153863, 475, 154339, 6000.0, 157339.0, 156991, 'No', -348.0, 0.116, 'Neutral', 0, 0, 156990, 486, 9.4272
13, 156994, 1518, 'icon29.jpg', 158512, 1000.0, 159517, 472, 159993, 1000, 160996, 493, 161490, 2000.0, 162490.0, 162322, 'No', -168.0, 0.168, 'Loss', -3, -0.504, 162321, 514, 8.9232
14, 162842, 1450, 'icon29.jpg', 164293, 1000.0, 165297, 551, 165853, 1000, 166857, 482, 167340, 2000.0, 168340.0, 168167, 'No', -173.0, 0.173, 'Loss', -3, -0.5190000000000001, 168166, 482, 8.4042
15, 168654, 1479, 'icon08.jpg', 170134, 5000.0, 175135, 493, 175632, 1000, 176635, 465, 177103, 10000.0, 182103.0, 180519, 'No', -1584.0, 0.3168, 'Neutral', 0, 0, 180519, 464, 8.4042
16, 180523, 1480, 'icon25.jpg', 182005, 3000.0, 185008, 501, 185512, 1000, 186515, 499, 187018, 6000.0, 190018.0, 189851, 'No', -167.0, 0.05566666666666667, 'Win', 3, 2.833, 189850, 514, 11.2372
17, 190373, 1463, 'icon41.jpg', 191836, 1000.0, 192839, 505, 193346, 1000, 194347, 507, 194857, 2000.0, 195857.0, 195593, 'No', -264.0, 0.264, 'Neutral', 0, 0, 195592, 519, 11.2372
18, 195598, 1549, 'icon40.jpg', 197148, 5000.0, 202150, 493, 202647, 1000, 203649, 534, 204186, 10000.0, 209186.0, 208253, 'No', -933.0, 0.1866, 'Win', 3, 2.4402, 208251, 503, 13.677399999999999
19, 208763, 1481, 'icon41.jpg', 210245, 1000.0, 211248, 499, 211750, 1000, 212751, 464, 213218, 2000.0, 214218.0, 214097, 'No', -121.0, 0.121, 'Neutral', 0, 0, 214096, 445, 13.677399999999999
20, 214101, 1507, 'icon20.jpg', 215612, 3000.0, 218614, 481, 219099, 1000, 220103, 505, 220610, 6000.0, 223610.0, 222611, 'No', -999.0, 0.333, 'Loss', -3, -0.9989999999999997, 222610, 475, 12.6784
21, 223090, 1489, 'icon41.jpg', 224579, 1000.0, 225580, 510, 226093, 1000, 227096, 516, 227615, 2000.0, 228615.0, 228507, 'No', -108.0, 0.108, 'Neutral', 0, 0, 228505, 502, 12.6784
22, 228511, 1489, 'icon23.jpg', 230000, 1000.0, 231002, 465, 231468, 1000, 232471, 453, 232925, 2000.0, 233925.0, 233885, 'No', -40.0, 0.04, 'Win', 3, 2.88, 233884, 453, 15.558399999999999
23, 234346, 1483, 'icon20.jpg', 235829, 3000.0, 238833, 529, 239366, 1000, 240369, 493, 240866, 6000.0, 243866.0, 243425, 'No', -441.0, 0.147, 'Loss', -3, -0.44099999999999984, 243424, 505, 15.1174
24, 243937, 1489, 'icon41.jpg', 245428, 1000.0, 246431, 521, 246955, 1000, 247959, 488, 248450, 2000.0, 249450.0, 249522, 'No', 72.0, 0.072, 'Neutral', 0, 0, 249520, 477, 15.1174
25, 249526, 1526, 'icon25.jpg', 251053, 3000.0, 254055, 532, 254590, 1000, 255593, 464, 256058, 6000.0, 259058.0, 258340, 'No', -718.0, 0.23933333333333334, 'Win', 3, 2.282, 258339, 488, 17.3994
26, 258834, 1489, 'icon40.jpg', 260323, 5000.0, 265325, 523, 265850, 1000, 266855, 489, 267345, 10000.0, 272345.0, 270796, 'No', -1549.0, 0.3098, 'Win', 3, 2.0706, 270795, 503, 19.47
27, 271305, 1533, 'icon40.jpg', 272840, 5000.0, 277843, 431, 278276, 1000, 279277, 524, 279802, 10000.0, 284802.0, 283561, 'No', -1241.0, 0.2482, 'Win', 3, 2.2554, 283560, 524, 21.7254
28, 284090, 1512, 'icon40.jpg', 285603, 5000.0, 290605, 504, 291111, 1000, 292112, 505, 292621, 10000.0, 297621.0, 296223, 'No', -1398.0, 0.2796, 'Win', 3, 2.1612, 296223, 497, 23.8866
29, 296726, 1481, 'icon39.jpg', 298207, 5000.0, 303208, 497, 303706, 1000, 304707, 512, 305223, 10000.0, 310223.0, 308885, 'No', -1338.0, 0.2676, 'Loss', -3, -0.8028, 308884, 522, 23.0838
30, 309412, 1436, 'icon40.jpg', 310850, 5000.0, 315851, 544, 316400, 1000, 317401, 487, 317891, 10000.0, 322891.0, 321804, 'No', -1087.0, 0.2174, 'Win', 3, 2.3478, 321804, 456, 25.4316
31, 322269, 1383, 'icon23.jpg', 323655, 1000.0, 324657, 504, 325164, 1000, 326165, 486, 326652, 2000.0, 327652.0, 327598, 'No', -54.0, 0.054, 'Win', 3, 2.838, 327597, 507, 28.2696
32, 328111, 1481, 'icon20.jpg', 329594, 3000.0, 332599, 516, 333119, 1000, 334120, 503, 334625, 6000.0, 337625.0, 337082, 'No', -543.0, 0.181, 'Loss', -3, -0.5430000000000001, 337081, 535, 27.7266
33, 337622, 1549, 'icon23.jpg', 339171, 1000.0, 340174, 456, 340632, 1000, 341635, 516, 342154, 2000.0, 343154.0, 342670, 'No', -484.0, 0.484, 'Win', 3, 1.548, 342669, 551, 29.2746
34, 343225, 1507, 'icon39.jpg', 344732, 5000.0, 349734, 514, 350250, 1000, 351252, 522, 351775, 10000.0, 356775.0, 356255, 'No', -520.0, 0.104, 'Loss', -3, -0.31199999999999983, 356254, 531, 28.9626
35, 356791, 1507, 'icon39.jpg', 358300, 5000.0, 363303, 445, 363749, 1000, 364750, 486, 365238, 10000.0, 370238.0, 368966, 'No', -1272.0, 0.2544, 'Loss', -3, -0.7631999999999999, 368965, 472, 28.199399999999997
36, 369443, 1518, 'icon41.jpg', 370964, 1000.0, 371967, 466, 372436, 1000, 373440, 554, 373998, 2000.0, 374998.0, 374610, 'No', -388.0, 0.388, 'Neutral', 0, 0, 374609, 502, 28.199399999999997
37, 374613, 1520, 'icon39.jpg', 376134, 5000.0, 381137, 505, 381646, 1000, 382648, 526, 383178, 10000.0, 388178.0, 387218, 'No', -960.0, 0.192, 'Loss', -3, -0.5759999999999996, 387217, 523, 27.623399999999997
38, 387746, 1502, 'icon41.jpg', 389250, 1000.0, 390251, 505, 390759, 1000, 391763, 518, 392282, 2000.0, 393282.0, 393009, 'No', -273.0, 0.273, 'Neutral', 0, 0, 393008, 505, 27.623399999999997
39, 393013, 1498, 'icon20.jpg', 394514, 3000.0, 397515, 466, 397985, 1000, 398990, 502, 399493, 6000.0, 402493.0, 402138, 'No', -355.0, 0.11833333333333333, 'Loss', -3, -0.355, 402136, 534, 27.268399999999996
40, 402676, 1483, 'icon40.jpg', 404162, 5000.0, 409165, 445, 409611, 1000, 410612, 526, 411140, 10000.0, 416140.0, 415414, 'No', -726.0, 0.1452, 'Win', 3, 2.5644, 415413, 554, 29.832799999999995
41, 415975, 1502, 'icon45.jpg', 417480, 3000.0, 420481, 489, 420973, 1000, 421975, 502, 422481, 6000.0, 425481.0, 425614, 'No', 133.0, 0.044333333333333336, 'Neutral', 0, 0, 425613, 466, 29.832799999999995
42, 425619, 1502, 'icon20.jpg', 427122, 3000.0, 430125, 495, 430621, 1000, 431622, 548, 432173, 6000.0, 435173.0, 434689, 'No', -484.0, 0.16133333333333333, 'Loss', -3, -0.484, 434689, 501, 29.348799999999997
43, 435197, 1543, 'icon45.jpg', 436743, 3000.0, 439745, 431, 440177, 1000, 441179, 507, 441687, 6000.0, 444687.0, 444172, 'No', -515.0, 0.17166666666666666, 'Neutral', 0, 0, 444171, 529, 29.348799999999997
44, 444176, 1470, 'icon29.jpg', 445647, 1000.0, 446648, 487, 447137, 1000, 448139, 505, 448646, 2000.0, 449646.0, 449042, 'No', -604.0, 0.604, 'Loss', -3, -1.8119999999999998, 449041, 497, 27.536799999999996
45, 449542, 1463, 'icon45.jpg', 451006, 3000.0, 454010, 504, 454517, 1000, 455521, 497, 456019, 6000.0, 459019.0, 459040, 'No', 21.0, 0.007, 'Neutral', 0, 0, 459039, 507, 27.536799999999996
46, 459044, 1565, 'icon29.jpg', 460610, 1000.0, 461615, 522, 462140, 1000, 463144, 522, 463667, 2000.0, 464667.0, 464732, 'No', 65.0, 0.065, 'Loss', -3, -0.19499999999999984, 464731, 486, 27.341799999999996
47, 465222, 1457, 'icon39.jpg', 466679, 5000.0, 471683, 500, 472186, 1000, 473187, 456, 473648, 10000.0, 478648.0, 477699, 'No', -949.0, 0.1898, 'Loss', -3, -0.5693999999999999, 477698, 535, 26.772399999999998
48, 478238, 1524, 'icon45.jpg', 479764, 3000.0, 482766, 529, 483297, 1000, 484298, 529, 484829, 6000.0, 487829.0, 487644, 'No', -185.0, 0.06166666666666667, 'Neutral', 0, 0, 487642, 554, 26.772399999999998
49, 487648, 1507, 'icon08.jpg', 489157, 5000.0, 494158, 523, 494682, 1000, 495683, 464, 496148, 10000.0, 501148.0, 499589, 'No', -1559.0, 0.3118, 'Neutral', 0, 0, 499588, 503, 26.772399999999998
50, 499594, 1481, 'icon08.jpg', 501075, 5000.0, 506078, 503, 506583, 1000, 507587, 508, 508096, 10000.0, 513096.0, 511895, 'No', -1201.0, 0.2402, 'Neutral', 0, 0, 511894, 486, 26.772399999999998
51, 511899, 1512, 'icon25.jpg', 513411, 3000.0, 516414, 508, 516924, 1000, 517926, 497, 518427, 6000.0, 521427.0, 521171, 'No', -256.0, 0.08533333333333333, 'Win', 3, 2.7439999999999998, 521170, 493, 29.516399999999997
52, 521668, 1481, 'icon20.jpg', 523152, 3000.0, 526156, 512, 526670, 1000, 527671, 489, 528163, 6000.0, 531163.0, 531014, 'No', -149.0, 0.049666666666666665, 'Loss', -3, -0.14900000000000002, 531013, 456, 29.367399999999996
53, 531475, 1499, 'icon25.jpg', 532975, 3000.0, 535979, 453, 536434, 1000, 537438, 481, 537923, 6000.0, 540923.0, 540346, 'No', -577.0, 0.19233333333333333, 'Win', 3, 2.423, 540345, 477, 31.790399999999998
54, 540827, 1463, 'icon23.jpg', 542290, 1000.0, 543293, 507, 543803, 1000, 544807, 495, 545303, 2000.0, 546303.0, 545880, 'No', -423.0, 0.423, 'Win', 3, 1.7309999999999999, 545879, 522, 33.5214
55, 546406, 1487, 'icon20.jpg', 547895, 3000.0, 550897, 499, 551399, 1000, 552405, 486, 552892, 6000.0, 555892.0, 555416, 'No', -476.0, 0.15866666666666668, 'Loss', -3, -0.476, 555415, 512, 33.0454
