trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 42933, 1507, 'icon34.jpg', 44443, 1000.0, 45444, 509, 45958, 1000, 46961, 494, 47460, 2000.0, 48460.0, 47929, 'No', -531.0, 0.531, 'Loss', -3, -1.593, 47929, 497, -1.593
2, 48431, 1528, 'icon09.jpg', 49962, 5000.0, 54963, 501, 55467, 1000, 56468, 485, 56956, 10000.0, 61956.0, 61104, 'No', -852.0, 0.1704, 'Loss', -3, -0.5112000000000001, 61102, 473, -2.1042
3, 61581, 1516, 'icon12.jpg', 63098, 3000.0, 66100, 519, 66621, 1000, 67622, 472, 68098, 6000.0, 71098.0, 70690, 'No', -408.0, 0.136, 'Win', 3, 2.592, 70689, 500, 0.4878
4, 71194, 1451, 'icon54.jpg', 72648, 5000.0, 77649, 532, 78186, 1000, 79188, 522, 79713, 10000.0, 84713.0, 83917, 'No', -796.0, 0.1592, 'Neutral', 0, 0, 83916, 495, 0.4878
5, 83921, 1482, 'icon34.jpg', 85403, 1000.0, 86406, 498, 86907, 1000, 87908, 459, 88368, 2000.0, 89368.0, 88889, 'No', -479.0, 0.479, 'Loss', -3, -1.4369999999999998, 88888, 532, -0.9491999999999998
6, 89426, 1505, 'icon38.jpg', 90934, 1000.0, 91938, 480, 92422, 1000, 93423, 501, 93926, 2000.0, 94926.0, 94636, 'No', -290.0, 0.29, 'Neutral', 0, 0, 94635, 482, -0.9491999999999998
7, 94640, 1530, 'icon12.jpg', 96170, 3000.0, 99171, 494, 99667, 1000, 100670, 501, 101173, 6000.0, 104173.0, 103298, 'No', -875.0, 0.2916666666666667, 'Win', 3, 2.125, 103297, 494, 1.1758000000000002
8, 103799, 1550, 'icon12.jpg', 105352, 3000.0, 108353, 501, 108858, 1000, 109859, 494, 110357, 6000.0, 113357.0, 112984, 'No', -373.0, 0.12433333333333334, 'Win', 3, 2.6270000000000002, 112982, 511, 3.8028000000000004
9, 113501, 1539, 'icon54.jpg', 115040, 5000.0, 120043, 499, 120544, 1000, 121546, 501, 122049, 10000.0, 127049.0, 126057, 'No', -992.0, 0.1984, 'Neutral', 0, 0, 126056, 494, 3.8028000000000004
10, 126061, 1487, 'icon09.jpg', 127551, 5000.0, 132555, 463, 133020, 1000, 134022, 497, 134523, 10000.0, 139523.0, 139077, 'No', -446.0, 0.0892, 'Loss', -3, -0.26759999999999984, 139075, 505, 3.5352000000000006
11, 139585, 1507, 'icon03.jpg', 141094, 1000.0, 142097, 524, 142623, 1000, 143625, 494, 144121, 2000.0, 145121.0, 144818, 'No', -303.0, 0.303, 'Win', 3, 2.0909999999999997, 144817, 490, 5.626200000000001
12, 145316, 1572, 'icon13.jpg', 146890, 3000.0, 149891, 522, 150417, 1000, 151419, 451, 151875, 6000.0, 154875.0, 153534, 'No', -1341.0, 0.447, 'Loss', -3, -1.3409999999999997, 153533, 490, 4.2852000000000015
13, 154032, 1528, 'icon38.jpg', 155563, 1000.0, 156565, 517, 157084, 1000, 158086, 497, 158586, 2000.0, 159586.0, 159124, 'No', -462.0, 0.462, 'Neutral', 0, 0, 159123, 501, 4.2852000000000015
14, 159129, 1486, 'icon34.jpg', 160616, 1000.0, 161618, 501, 162122, 1000, 163127, 508, 163636, 2000.0, 164636.0, 164249, 'No', -387.0, 0.387, 'Loss', -3, -1.161, 164249, 482, 3.1242000000000014
15, 164735, 1503, 'icon10.jpg', 166239, 5000.0, 171243, 501, 171748, 1000, 172751, 480, 173234, 10000.0, 178234.0, 177835, 'No', -399.0, 0.0798, 'Win', 3, 2.7606, 177835, 505, 5.884800000000002
16, 178348, 1507, 'icon12.jpg', 179856, 3000.0, 182859, 501, 183364, 1000, 184365, 508, 184877, 6000.0, 187877.0, 187474, 'No', -403.0, 0.13433333333333333, 'Win', 3, 2.597, 187472, 522, 8.481800000000002
17, 188000, 1492, 'icon13.jpg', 189493, 3000.0, 192497, 501, 193002, 1000, 194007, 501, 194509, 6000.0, 197509.0, 197368, 'No', -141.0, 0.047, 'Loss', -3, -0.14100000000000001, 197367, 508, 8.340800000000002
18, 197879, 1551, 'icon34.jpg', 199431, 1000.0, 200433, 555, 200993, 1000, 201997, 506, 202508, 2000.0, 203508.0, 203109, 'No', -399.0, 0.399, 'Loss', -3, -1.197, 203108, 491, 7.1438000000000015
19, 203607, 1505, 'icon38.jpg', 205114, 1000.0, 206115, 477, 206594, 1000, 207597, 528, 208126, 2000.0, 209126.0, 208696, 'No', -430.0, 0.43, 'Neutral', 0, 0, 208695, 494, 7.1438000000000015
20, 208700, 1440, 'icon03.jpg', 210141, 1000.0, 211144, 500, 211648, 1000, 212650, 528, 213180, 2000.0, 214180.0, 213514, 'No', -666.0, 0.666, 'Win', 3, 1.002, 213513, 508, 8.145800000000001
21, 214027, 1528, 'icon34.jpg', 215558, 1000.0, 216561, 506, 217068, 1000, 218071, 485, 218558, 2000.0, 219558.0, 219051, 'No', -507.0, 0.507, 'Loss', -3, -1.521, 219050, 520, 6.624800000000001
22, 219576, 1464, 'icon02.jpg', 221041, 3000.0, 224045, 486, 224534, 1000, 225537, 491, 226030, 6000.0, 229030.0, 227969, 'No', -1061.0, 0.3536666666666667, 'Neutral', 0, 0, 227967, 472, 6.624800000000001
23, 227973, 1468, 'icon12.jpg', 229442, 3000.0, 232445, 477, 232925, 1000, 233928, 485, 234417, 6000.0, 237417.0, 236686, 'No', -731.0, 0.24366666666666667, 'Win', 3, 2.269, 236685, 535, 8.893800000000002
24, 237226, 1572, 'icon10.jpg', 238802, 5000.0, 243804, 490, 244297, 1000, 245300, 499, 245803, 10000.0, 250803.0, 250119, 'No', -684.0, 0.1368, 'Win', 3, 2.5896, 250119, 473, 11.483400000000003
25, 250601, 1503, 'icon38.jpg', 252104, 1000.0, 253107, 500, 253608, 1000, 254611, 555, 255167, 2000.0, 256167.0, 255501, 'No', -666.0, 0.666, 'Neutral', 0, 0, 255500, 555, 11.483400000000003
26, 255504, 1541, 'icon02.jpg', 257049, 3000.0, 260050, 488, 260542, 1000, 261546, 490, 262037, 6000.0, 265037.0, 263649, 'No', -1388.0, 0.46266666666666667, 'Neutral', 0, 0, 263648, 499, 11.483400000000003
