trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 39047, 1536, 'icon41.jpg', 40584, 3000.0, 43588, 509, 44101, 1000, 45104, 502, 45611, 6000.0, 48611.0, 45966, 'No', -2645.0, 0.8816666666666667, 'Neutral', 0, 0, 45965, 475, 0
2, 45969, 1532, 'icon42.jpg', 47504, 1000.0, 48510, 507, 49021, 1000, 50023, 482, 50509, 2000.0, 51509.0, 51245, 'No', -264.0, 0.264, 'Neutral', 0, 0, 51244, 487, 0
3, 51249, 1509, 'icon47.jpg', 52762, 5000.0, 57764, 505, 58271, 1000, 59275, 497, 59775, 10000.0, 64775.0, 64113, 'No', -662.0, 0.1324, 'Loss', -3, -0.3971999999999998, 64113, 514, -0.3971999999999998
4, 64633, 1476, 'icon08.jpg', 66112, 1000.0, 67113, 514, 67628, 1000, 68629, 476, 69110, 2000.0, 70110.0, 70008, 'No', -102.0, 0.102, 'Win', 3, 2.694, 70006, 500, 2.2968
5, 70514, 1455, 'icon10.jpg', 71970, 1000.0, 72974, 473, 73449, 1000, 74451, 522, 74974, 2000.0, 75974.0, 75546, 'No', -428.0, 0.428, 'Loss', -3, -1.2840000000000003, 75545, 505, 1.0128
6, 76060, 1530, 'icon18.jpg', 77591, 3000.0, 80593, 488, 81085, 1000, 82091, 550, 82643, 6000.0, 85643.0, 85594, 'No', -49.0, 0.01633333333333333, 'Loss', -3, -0.04899999999999993, 85593, 496, 0.9638
7, 86094, 1532, 'icon37.jpg', 87629, 5000.0, 92633, 526, 93162, 1000, 94166, 539, 94708, 10000.0, 99708.0, 99382, 'No', -326.0, 0.0652, 'Win', 3, 2.8044, 99381, 503, 3.7681999999999998
8, 99891, 1491, 'icon08.jpg', 101384, 1000.0, 102389, 505, 102898, 1000, 103901, 522, 104425, 2000.0, 105425.0, 105330, 'No', -95.0, 0.095, 'Win', 3, 2.715, 105329, 532, 6.4832
9, 105870, 1509, 'icon37.jpg', 107379, 5000.0, 112381, 506, 112888, 1000, 113891, 552, 114446, 10000.0, 119446.0, 118913, 'No', -533.0, 0.1066, 'Win', 3, 2.6802, 118912, 532, 9.1634
10, 119450, 1575, 'icon10.jpg', 121026, 1000.0, 122029, 495, 122525, 1000, 123528, 481, 124013, 2000.0, 125013.0, 125219, 'No', 206.0, 0.206, 'Loss', -3, -0.6179999999999999, 125218, 497, 8.545399999999999
