trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 13664, 1465, 'icon17.jpg', 15129, 3000.0, 18133, 472, 18606, 1000, 19609, 510, 20122, 6000.0, 23122.0, 22583, 'No', -539.0, 0.17966666666666667, 'Loss', -3, -0.5389999999999997, 22582, 500, -0.5389999999999997
2, 23087, 1465, 'icon55.jpg', 24553, 3000.0, 27556, 502, 28063, 1000, 29065, 526, 29593, 6000.0, 32593.0, 32679, 'No', 86.0, 0.028666666666666667, 'Win', 3, 2.914, 32679, 474, 2.3750000000000004
3, 33159, 1562, 'icon40.jpg', 34721, 3000.0, 37725, 486, 38212, 1000, 39215, 513, 39731, 6000.0, 42731.0, 42419, 'No', -312.0, 0.104, 'Neutral', 0, 0, 42419, 457, 2.3750000000000004
4, 42423, 1478, 'icon10.jpg', 43901, 5000.0, 48903, 500, 49404, 1000, 50406, 492, 50900, 10000.0, 55900.0, 55287, 'No', -613.0, 0.1226, 'Win', 3, 2.6322, 55286, 526, 5.007200000000001
5, 55819, 1468, 'icon10.jpg', 57290, 5000.0, 62292, 581, 62875, 1000, 63878, 482, 64363, 10000.0, 69363.0, 68923, 'No', -440.0, 0.088, 'Win', 3, 2.736, 68921, 522, 7.743200000000002
6, 69451, 1435, 'icon07.jpg', 70886, 1000.0, 71887, 462, 72352, 1000, 73354, 472, 73830, 2000.0, 74830.0, 74511, 'No', -319.0, 0.319, 'Loss', -3, -0.9569999999999999, 74510, 492, 6.786200000000002
7, 75011, 1478, 'icon17.jpg', 76492, 3000.0, 79495, 515, 80013, 1000, 81017, 484, 81504, 6000.0, 84504.0, 84147, 'No', -357.0, 0.119, 'Loss', -3, -0.3570000000000002, 84146, 510, 6.429200000000002
8, 84661, 1544, 'icon55.jpg', 86207, 3000.0, 89210, 497, 89709, 1000, 90711, 516, 91231, 6000.0, 94231.0, 93941, 'No', -290.0, 0.09666666666666666, 'Win', 3, 2.71, 93940, 502, 9.139200000000002
9, 94446, 1493, 'icon34.jpg', 95941, 5000.0, 100944, 489, 101436, 1000, 102440, 526, 102967, 10000.0, 107967.0, 107164, 'No', -803.0, 0.1606, 'Loss', -3, -0.4817999999999998, 107163, 503, 8.657400000000003
10, 107674, 1457, 'icon06.jpg', 109131, 1000.0, 110135, 528, 110664, 1000, 111667, 484, 112153, 2000.0, 113153.0, 112858, 'No', -295.0, 0.295, 'Win', 3, 2.1149999999999998, 112857, 505, 10.772400000000003
11, 113370, 1442, 'icon34.jpg', 114813, 5000.0, 119819, 522, 120343, 1000, 121345, 513, 121862, 10000.0, 126862.0, 125879, 'No', -983.0, 0.1966, 'Loss', -3, -0.5897999999999999, 125878, 484, 10.182600000000003
12, 126368, 1560, 'icon42.jpg', 127931, 5000.0, 132936, 482, 133419, 1000, 134423, 454, 134879, 10000.0, 139879.0, 139204, 'No', -675.0, 0.135, 'Neutral', 0, 0, 139203, 494, 10.182600000000003
13, 139208, 1519, 'icon06.jpg', 140728, 1000.0, 141730, 482, 142217, 1000, 143220, 497, 143718, 2000.0, 144718.0, 144076, 'No', -642.0, 0.642, 'Win', 3, 1.0739999999999998, 144076, 515, 11.256600000000002
14, 144599, 1465, 'icon40.jpg', 146067, 3000.0, 149069, 483, 149556, 1000, 150560, 498, 151062, 6000.0, 154062.0, 153457, 'No', -605.0, 0.20166666666666666, 'Neutral', 0, 0, 153456, 507, 11.256600000000002
15, 153461, 1540, 'icon42.jpg', 155003, 5000.0, 160007, 489, 160499, 1000, 161500, 506, 162007, 10000.0, 167007.0, 166223, 'No', -784.0, 0.1568, 'Neutral', 0, 0, 166223, 529, 11.256600000000002
16, 166228, 1544, 'icon07.jpg', 167773, 1000.0, 168779, 470, 169250, 1000, 170251, 528, 170781, 2000.0, 171781.0, 171146, 'No', -635.0, 0.635, 'Loss', -3, -1.905, 171144, 489, 9.351600000000003
17, 171640, 1562, 'icon07.jpg', 173203, 1000.0, 174205, 474, 174682, 1000, 175685, 490, 176178, 2000.0, 177178.0, 177090, 'No', -88.0, 0.088, 'Loss', -3, -0.2639999999999998, 177089, 510, 9.087600000000004
18, 177604, 1560, 'icon55.jpg', 179167, 3000.0, 182170, 522, 182693, 1000, 183697, 487, 184185, 6000.0, 187185.0, 186729, 'No', -456.0, 0.152, 'Win', 3, 2.544, 186728, 503, 11.631600000000004
19, 187238, 1466, 'icon06.jpg', 188706, 1000.0, 189710, 454, 190167, 1000, 191170, 506, 191677, 2000.0, 192677.0, 192212, 'No', -465.0, 0.465, 'Win', 3, 1.605, 192211, 528, 13.236600000000005
20, 192745, 1485, 'icon17.jpg', 194233, 3000.0, 197234, 505, 197742, 1000, 198743, 524, 199270, 6000.0, 202270.0, 201903, 'No', -367.0, 0.12233333333333334, 'Loss', -3, -0.367, 201902, 482, 12.869600000000005
21, 202393, 1442, 'icon55.jpg', 203837, 3000.0, 206842, 537, 207382, 1000, 208385, 490, 208877, 6000.0, 211877.0, 211128, 'No', -749.0, 0.24966666666666668, 'Win', 3, 2.251, 211128, 486, 15.120600000000005
22, 211618, 1478, 'icon40.jpg', 213098, 3000.0, 216102, 524, 216628, 1000, 217631, 474, 218109, 6000.0, 221109.0, 220512, 'No', -597.0, 0.199, 'Neutral', 0, 0, 220512, 490, 15.120600000000005
23, 220516, 1420, 'icon52.jpg', 221941, 1000.0, 222945, 490, 223440, 1000, 224442, 480, 224924, 2000.0, 225924.0, 225331, 'No', -593.0, 0.593, 'Neutral', 0, 0, 225331, 502, 15.120600000000005
24, 225336, 1559, 'icon55.jpg', 226895, 3000.0, 229897, 459, 230360, 1000, 231362, 483, 231849, 6000.0, 234849.0, 234046, 'No', -803.0, 0.26766666666666666, 'Win', 3, 2.197, 234045, 494, 17.317600000000006
25, 234544, 1519, 'icon42.jpg', 236065, 5000.0, 241068, 500, 241572, 1000, 242573, 494, 243071, 10000.0, 248071.0, 247937, 'No', -134.0, 0.0268, 'Neutral', 0, 0, 247936, 487, 17.317600000000006
26, 247941, 1515, 'icon07.jpg', 249456, 1000.0, 250457, 489, 250950, 1000, 251954, 522, 252477, 2000.0, 253477.0, 252911, 'No', -566.0, 0.566, 'Loss', -3, -1.698, 252910, 500, 15.619600000000005
27, 253415, 1435, 'icon52.jpg', 254853, 1000.0, 255856, 460, 256320, 1000, 257323, 464, 257789, 2000.0, 258789.0, 258240, 'No', -549.0, 0.549, 'Neutral', 0, 0, 258239, 483, 15.619600000000005
28, 258244, 1519, 'icon52.jpg', 259763, 1000.0, 260768, 500, 261269, 1000, 262270, 522, 262795, 2000.0, 263795.0, 263319, 'No', -476.0, 0.476, 'Neutral', 0, 0, 263318, 484, 15.619600000000005
29, 263323, 1436, 'icon10.jpg', 264760, 5000.0, 269761, 482, 270245, 1000, 271246, 489, 271738, 10000.0, 276738.0, 276135, 'No', -603.0, 0.1206, 'Win', 3, 2.6382, 276134, 498, 18.257800000000007
30, 276639, 1475, 'icon55.jpg', 278115, 3000.0, 281118, 472, 281592, 1000, 282593, 518, 283117, 6000.0, 286117.0, 285054, 'No', -1063.0, 0.35433333333333333, 'Win', 3, 1.9370000000000003, 285054, 513, 20.194800000000008
31, 285571, 1562, 'icon55.jpg', 287133, 3000.0, 290135, 506, 290643, 1000, 291644, 494, 292142, 6000.0, 295142.0, 294641, 'No', -501.0, 0.167, 'Win', 3, 2.4989999999999997, 294640, 521, 22.693800000000007
32, 295170, 1462, 'icon07.jpg', 296635, 1000.0, 297637, 489, 298129, 1000, 299131, 495, 299627, 2000.0, 300627.0, 300330, 'No', -297.0, 0.297, 'Loss', -3, -0.891, 300328, 496, 21.802800000000005
33, 300831, 1529, 'icon17.jpg', 302365, 3000.0, 305366, 497, 305865, 1000, 306867, 459, 307330, 6000.0, 310330.0, 309968, 'No', -362.0, 0.12066666666666667, 'Loss', -3, -0.3620000000000001, 309967, 457, 21.440800000000003
34, 310430, 1465, 'icon17.jpg', 311899, 3000.0, 314900, 518, 315421, 1000, 316423, 529, 316953, 6000.0, 319953.0, 318887, 'No', -1066.0, 0.35533333333333333, 'Loss', -3, -1.0659999999999998, 318886, 521, 20.374800000000004
35, 319413, 1504, 'icon10.jpg', 320919, 5000.0, 325920, 484, 326406, 1000, 327409, 527, 327938, 10000.0, 332938.0, 331756, 'No', -1182.0, 0.2364, 'Win', 3, 2.2908, 331755, 500, 22.665600000000005
