trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 28909, 1435, 'icon07.jpg', 30345, 5000.0, 35346, 496, 35846, 1000, 36849, 502, 37353, 10000.0, 42353.0, 42387, 'No', 34.0, 0.0068, 'Neutral', 0, 0, 42385, 530, 0
2, 42393, 1519, 'icon39.jpg', 43915, 3000.0, 46916, 476, 47393, 1000, 48396, 523, 48921, 6000.0, 51921.0, 51410, 'No', -511.0, 0.17033333333333334, 'Loss', -3, -0.5110000000000001, 51409, 483, -0.5110000000000001
3, 51896, 1448, 'icon14.jpg', 53344, 5000.0, 58346, 495, 58845, 1000, 59846, 482, 60330, 10000.0, 65330.0, 64944, 'No', -386.0, 0.0772, 'Win', 3, 2.7683999999999997, 64943, 530, 2.2573999999999996
4, 65479, 1516, 'icon33.jpg', 66996, 1000.0, 68003, 488, 68493, 1000, 69494, 488, 69987, 2000.0, 70987.0, 70637, 'No', -350.0, 0.35, 'Loss', -3, -1.0499999999999998, 70635, 554, 1.2073999999999998
5, 71196, 1473, 'icon14.jpg', 72670, 5000.0, 77673, 495, 78171, 1000, 79172, 488, 79661, 10000.0, 84661.0, 83654, 'No', -1007.0, 0.2014, 'Win', 3, 2.3958, 83653, 477, 3.6031999999999997
6, 84136, 1477, 'icon49.jpg', 85617, 1000.0, 86621, 530, 87155, 1000, 88158, 483, 88642, 2000.0, 89642.0, 88935, 'No', -707.0, 0.707, 'Neutral', 0, 0, 88935, 477, 3.6031999999999997
7, 88939, 1528, 'icon31.jpg', 90470, 3000.0, 93471, 498, 93972, 1000, 94973, 486, 95464, 6000.0, 98464.0, 98009, 'No', -455.0, 0.15166666666666667, 'Neutral', 0, 0, 98008, 502, 3.6031999999999997
8, 98014, 1504, 'icon49.jpg', 99519, 1000.0, 100523, 530, 101055, 1000, 102059, 487, 102548, 2000.0, 103548.0, 102881, 'No', -667.0, 0.667, 'Neutral', 0, 0, 102880, 514, 3.6031999999999997
9, 102885, 1515, 'icon39.jpg', 104403, 3000.0, 107407, 483, 107891, 1000, 108893, 483, 109381, 6000.0, 112381.0, 111952, 'No', -429.0, 0.143, 'Loss', -3, -0.42900000000000027, 111951, 495, 3.1741999999999995
10, 112454, 1452, 'icon15.jpg', 113908, 1000.0, 114912, 505, 115419, 1000, 116422, 515, 116940, 2000.0, 117940.0, 117798, 'No', -142.0, 0.142, 'Win', 3, 2.574, 117798, 495, 5.748199999999999
11, 118300, 1515, 'icon33.jpg', 119817, 1000.0, 120818, 496, 121315, 1000, 122319, 516, 122836, 2000.0, 123836.0, 123538, 'No', -298.0, 0.298, 'Loss', -3, -0.8940000000000001, 123537, 502, 4.854199999999999
12, 124047, 1516, 'icon33.jpg', 125565, 1000.0, 126567, 483, 127054, 1000, 128057, 472, 128531, 2000.0, 129531.0, 129180, 'No', -351.0, 0.351, 'Loss', -3, -1.053, 129179, 480, 3.801199999999999
13, 129664, 1473, 'icon31.jpg', 131138, 3000.0, 134141, 530, 134672, 1000, 135678, 542, 136223, 6000.0, 139223.0, 138662, 'No', -561.0, 0.187, 'Neutral', 0, 0, 138661, 482, 3.801199999999999
