trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 18681, 1508, 'icon43.jpg', 20189, 5000.0, 25192, 498, 25693, 1000, 26694, 513, 27209, 10000.0, 32209.0, 30366, 'No', -1843.0, 0.3686, 'Win', 3, 1.8941999999999999, 30365, 495, 1.8941999999999999
2, 30869, 1451, 'icon07.jpg', 32322, 5000.0, 37323, 511, 37835, 1000, 38838, 506, 39345, 10000.0, 44345.0, 43486, 'No', -859.0, 0.1718, 'Loss', -3, -0.5153999999999996, 43485, 496, 1.3788000000000002
3, 43990, 1486, 'icon27.jpg', 45477, 3000.0, 48479, 500, 48980, 1000, 49982, 466, 50451, 6000.0, 53451.0, 52868, 'No', -583.0, 0.19433333333333333, 'Win', 3, 2.417, 52866, 495, 3.7958
4, 53370, 1496, 'icon27.jpg', 54867, 3000.0, 57871, 491, 58364, 1000, 59368, 539, 59909, 6000.0, 62909.0, 62765, 'No', -144.0, 0.048, 'Win', 3, 2.856, 62763, 498, 6.6518
5, 63266, 1515, 'icon23.jpg', 64783, 1000.0, 65785, 499, 66286, 1000, 67287, 487, 67776, 2000.0, 68776.0, 68352, 'No', -424.0, 0.424, 'Loss', -3, -1.2720000000000002, 68351, 497, 5.3797999999999995
6, 68853, 1476, 'icon47.jpg', 70330, 5000.0, 75331, 476, 75810, 1000, 76812, 539, 77354, 10000.0, 82354.0, 82449, 'No', 95.0, 0.019, 'Neutral', 0, 0, 82448, 501, 5.3797999999999995
7, 82453, 1538, 'icon36.jpg', 83991, 1000.0, 84996, 521, 85520, 1000, 86521, 500, 87023, 2000.0, 88023.0, 87882, 'No', -141.0, 0.141, 'Neutral', 0, 0, 87881, 498, 5.3797999999999995
8, 87886, 1507, 'icon23.jpg', 89396, 1000.0, 90398, 462, 90863, 1000, 91864, 544, 92413, 2000.0, 93413.0, 93112, 'No', -301.0, 0.301, 'Loss', -3, -0.903, 93111, 491, 4.476799999999999
9, 93606, 1461, 'icon10.jpg', 95067, 1000.0, 96071, 521, 96597, 1000, 97600, 507, 98109, 2000.0, 99109.0, 99008, 'No', -101.0, 0.101, 'Win', 3, 2.697, 99007, 487, 7.173799999999999
10, 99501, 1497, 'icon36.jpg', 101000, 1000.0, 102002, 512, 102518, 1000, 103519, 515, 104036, 2000.0, 105036.0, 104852, 'No', -184.0, 0.184, 'Neutral', 0, 0, 104851, 512, 7.173799999999999
11, 104855, 1542, 'icon43.jpg', 106398, 5000.0, 111401, 469, 111875, 1000, 112878, 548, 113427, 10000.0, 118427.0, 117823, 'No', -604.0, 0.1208, 'Win', 3, 2.6376, 117821, 489, 9.811399999999999
12, 118317, 1515, 'icon33.jpg', 119833, 3000.0, 122834, 450, 123288, 1000, 124292, 487, 124782, 6000.0, 127782.0, 127559, 'No', -223.0, 0.07433333333333333, 'Loss', -3, -0.22299999999999986, 127559, 515, 9.5884
13, 128080, 1503, 'icon43.jpg', 129585, 5000.0, 134590, 521, 135112, 1000, 136113, 485, 136600, 10000.0, 141600.0, 140838, 'No', -762.0, 0.1524, 'Win', 3, 2.5428, 140836, 501, 12.1312
14, 141346, 1509, 'icon08.jpg', 142856, 3000.0, 145860, 450, 146314, 1000, 147317, 505, 147823, 6000.0, 150823.0, 150373, 'No', -450.0, 0.15, 'Neutral', 0, 0, 150372, 491, 12.1312
15, 150377, 1542, 'icon36.jpg', 151924, 1000.0, 152925, 485, 153414, 1000, 154416, 469, 154886, 2000.0, 155886.0, 155551, 'No', -335.0, 0.335, 'Neutral', 0, 0, 155550, 487, 12.1312
16, 155556, 1515, 'icon10.jpg', 157071, 1000.0, 158075, 498, 158576, 1000, 159580, 497, 160078, 2000.0, 161078.0, 160730, 'No', -348.0, 0.348, 'Win', 3, 1.956, 160730, 517, 14.0872
17, 161254, 1488, 'icon23.jpg', 162742, 1000.0, 163746, 446, 164195, 1000, 165199, 500, 165702, 2000.0, 166702.0, 166422, 'No', -280.0, 0.28, 'Loss', -3, -0.8399999999999999, 166421, 544, 13.2472
18, 166971, 1542, 'icon27.jpg', 168515, 3000.0, 171517, 534, 172054, 1000, 173057, 502, 173561, 6000.0, 176561.0, 176210, 'No', -351.0, 0.117, 'Win', 3, 2.649, 176209, 521, 15.8962
