trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 11441, 1520, 'icon17.jpg', 12965, 1000.0, 13966, 488, 14455, 1000, 15458, 511, 15970, 2000.0, 16970.0, 17095, 'No', 125.0, 0.125, 'Loss', -3, -0.375, 17093, 489, -0.375
2, 17589, 1516, 'icon32.jpg', 19108, 3000.0, 22112, 499, 22613, 1000, 23617, 510, 24129, 6000.0, 27129.0, 26479, 'No', -650.0, 0.21666666666666667, 'Win', 3, 2.35, 26478, 456, 1.975
3, 26939, 1474, 'icon32.jpg', 28416, 3000.0, 31419, 485, 31908, 1000, 32910, 483, 33396, 6000.0, 36396.0, 35704, 'No', -692.0, 0.23066666666666666, 'Win', 3, 2.308, 35703, 527, 4.2829999999999995
4, 36236, 1440, 'icon27.jpg', 37678, 3000.0, 40679, 491, 41174, 1000, 42178, 515, 42696, 6000.0, 45696.0, 45085, 'No', -611.0, 0.20366666666666666, 'Loss', -3, -0.6109999999999998, 45084, 519, 3.6719999999999997
5, 45610, 1562, 'icon07.jpg', 47176, 5000.0, 52181, 520, 52704, 1000, 53708, 481, 54190, 10000.0, 59190.0, 58056, 'No', -1134.0, 0.2268, 'Neutral', 0, 0, 58054, 467, 3.6719999999999997
6, 58060, 1426, 'icon07.jpg', 59486, 5000.0, 64491, 504, 64998, 1000, 66000, 473, 66474, 10000.0, 71474.0, 70566, 'No', -908.0, 0.1816, 'Neutral', 0, 0, 70565, 471, 3.6719999999999997
7, 70570, 1590, 'icon32.jpg', 72160, 3000.0, 75163, 513, 75677, 1000, 76680, 485, 77169, 6000.0, 80169.0, 79380, 'No', -789.0, 0.263, 'Win', 3, 2.211, 79380, 511, 5.882999999999999
8, 79898, 1507, 'icon24.jpg', 81408, 3000.0, 84411, 539, 84951, 1000, 85955, 464, 86424, 6000.0, 89424.0, 88917, 'No', -507.0, 0.169, 'Neutral', 0, 0, 88916, 473, 5.882999999999999
9, 88922, 1474, 'icon40.jpg', 90398, 1000.0, 91404, 534, 91940, 1000, 92943, 473, 93420, 2000.0, 94420.0, 94147, 'No', -273.0, 0.273, 'Win', 3, 2.181, 94146, 473, 8.064
10, 94625, 1488, 'icon17.jpg', 96113, 1000.0, 97115, 447, 97563, 1000, 98566, 483, 99052, 2000.0, 100052.0, 99682, 'No', -370.0, 0.37, 'Loss', -3, -1.1099999999999999, 99681, 496, 6.954000000000001
11, 100183, 1510, 'icon40.jpg', 101695, 1000.0, 102697, 505, 103204, 1000, 104207, 558, 104770, 2000.0, 105770.0, 105528, 'No', -242.0, 0.242, 'Win', 3, 2.274, 105527, 483, 9.228000000000002
12, 106017, 1575, 'icon47.jpg', 107593, 5000.0, 112596, 538, 113137, 1000, 114139, 486, 114628, 10000.0, 119628.0, 117473, 'No', -2155.0, 0.431, 'Win', 3, 1.7069999999999999, 117472, 511, 10.935000000000002
13, 117990, 1515, 'icon32.jpg', 119505, 3000.0, 122509, 514, 123026, 1000, 124028, 494, 124525, 6000.0, 127525.0, 126802, 'No', -723.0, 0.241, 'Win', 3, 2.277, 126801, 496, 13.212000000000003
14, 127305, 1426, 'icon51.jpg', 128732, 5000.0, 133736, 472, 134210, 1000, 135212, 483, 135697, 10000.0, 140697.0, 139464, 'No', -1233.0, 0.2466, 'Loss', -3, -0.7398000000000002, 139462, 491, 12.472200000000003
15, 139959, 1522, 'icon55.jpg', 141485, 1000.0, 142486, 520, 143007, 1000, 144010, 488, 144499, 2000.0, 145499.0, 145050, 'No', -449.0, 0.449, 'Neutral', 0, 0, 145049, 496, 12.472200000000003
16, 145057, 1463, 'icon17.jpg', 146520, 1000.0, 147522, 482, 148005, 1000, 149006, 501, 149511, 2000.0, 150511.0, 150639, 'No', 128.0, 0.128, 'Loss', -3, -0.3839999999999999, 150639, 499, 12.088200000000002
17, 151146, 1514, 'icon55.jpg', 152664, 1000.0, 153667, 483, 154153, 1000, 155154, 479, 155634, 2000.0, 156634.0, 156381, 'No', -253.0, 0.253, 'Neutral', 0, 0, 156381, 537, 12.088200000000002
18, 156385, 1535, 'icon55.jpg', 157923, 1000.0, 158925, 504, 159430, 1000, 160431, 481, 160914, 2000.0, 161914.0, 161558, 'No', -356.0, 0.356, 'Neutral', 0, 0, 161557, 502, 12.088200000000002
19, 161563, 1520, 'icon07.jpg', 163086, 5000.0, 168088, 443, 168533, 1000, 169535, 486, 170022, 10000.0, 175022.0, 173196, 'No', -1826.0, 0.3652, 'Neutral', 0, 0, 173195, 481, 12.088200000000002
20, 173200, 1546, 'icon51.jpg', 174746, 5000.0, 179748, 481, 180230, 1000, 181233, 539, 181778, 10000.0, 186778.0, 185447, 'No', -1331.0, 0.2662, 'Loss', -3, -0.7986, 185446, 474, 11.289600000000002
21, 185927, 1456, 'icon17.jpg', 187383, 1000.0, 188384, 538, 188925, 1000, 189929, 514, 190447, 2000.0, 191447.0, 191651, 'No', 204.0, 0.204, 'Loss', -3, -0.6120000000000001, 191650, 481, 10.677600000000002
22, 192138, 1419, 'icon51.jpg', 193560, 5000.0, 198563, 515, 199080, 1000, 200084, 464, 200552, 10000.0, 205552.0, 204877, 'No', -675.0, 0.135, 'Loss', -3, -0.40500000000000025, 204876, 538, 10.2726
23, 205420, 1485, 'icon55.jpg', 206907, 1000.0, 207908, 488, 208399, 1000, 209402, 495, 209898, 2000.0, 210898.0, 210875, 'No', -23.0, 0.023, 'Neutral', 0, 0, 210874, 447, 10.2726
24, 210879, 1546, 'icon40.jpg', 212427, 1000.0, 213428, 481, 213911, 1000, 214914, 494, 215410, 2000.0, 216410.0, 216002, 'No', -408.0, 0.408, 'Win', 3, 1.7759999999999998, 216002, 515, 12.0486
25, 216526, 1507, 'icon27.jpg', 218033, 3000.0, 221037, 493, 221534, 1000, 222539, 480, 223022, 6000.0, 226022.0, 224972, 'No', -1050.0, 0.35, 'Loss', -3, -1.0499999999999998, 224970, 466, 10.9986
26, 225445, 1522, 'icon40.jpg', 226967, 1000.0, 227972, 558, 228533, 1000, 229538, 496, 230039, 2000.0, 231039.0, 230764, 'No', -275.0, 0.275, 'Win', 3, 2.175, 230763, 504, 13.1736
27, 231275, 1497, 'icon32.jpg', 232773, 3000.0, 235777, 494, 236272, 1000, 237274, 447, 237723, 6000.0, 240723.0, 239631, 'No', -1092.0, 0.364, 'Win', 3, 1.908, 239630, 470, 15.0816
28, 240109, 1456, 'icon47.jpg', 241566, 5000.0, 246571, 496, 247069, 1000, 248070, 482, 248555, 10000.0, 253555.0, 252655, 'No', -900.0, 0.18, 'Win', 3, 2.46, 252654, 487, 17.5416
29, 253146, 1434, 'icon47.jpg', 254585, 5000.0, 259588, 483, 260072, 1000, 261074, 527, 261602, 10000.0, 266602.0, 265726, 'No', -876.0, 0.1752, 'Win', 3, 2.4744, 265725, 482, 20.016
30, 266215, 1531, 'icon07.jpg', 267747, 5000.0, 272749, 491, 273244, 1000, 274247, 488, 274736, 10000.0, 279736.0, 279669, 'No', -67.0, 0.0134, 'Neutral', 0, 0, 279668, 524, 20.016
31, 279673, 1474, 'icon27.jpg', 281149, 3000.0, 284150, 558, 284710, 1000, 285711, 464, 286176, 6000.0, 289176.0, 289154, 'No', -22.0, 0.007333333333333333, 'Loss', -3, -0.021999999999999797, 289153, 466, 19.994
32, 289625, 1419, 'icon47.jpg', 291048, 5000.0, 296050, 491, 296547, 1000, 297549, 496, 298049, 10000.0, 303049.0, 301457, 'No', -1592.0, 0.3184, 'Win', 3, 2.0448, 301456, 467, 22.0388
33, 301931, 1488, 'icon51.jpg', 303421, 5000.0, 308422, 491, 308917, 1000, 309918, 538, 310462, 10000.0, 315462.0, 314685, 'No', -777.0, 0.1554, 'Loss', -3, -0.4661999999999997, 314684, 473, 21.572599999999998
34, 315163, 1491, 'icon40.jpg', 316657, 1000.0, 317661, 520, 318183, 1000, 319186, 479, 319669, 2000.0, 320669.0, 320479, 'No', -190.0, 0.19, 'Win', 3, 2.43, 320478, 520, 24.002599999999997
35, 321004, 1562, 'icon47.jpg', 322568, 5000.0, 327569, 494, 328066, 1000, 329067, 493, 329564, 10000.0, 334564.0, 334626, 'No', 62.0, 0.0124, 'Win', 3, 2.9628, 334624, 514, 26.9654
36, 335144, 1535, 'icon27.jpg', 336680, 3000.0, 339683, 491, 340176, 1000, 341179, 481, 341663, 6000.0, 344663.0, 344929, 'No', 266.0, 0.08866666666666667, 'Loss', -3, -0.266, 344928, 473, 26.699399999999997
37, 345407, 1469, 'icon27.jpg', 346878, 3000.0, 349879, 496, 350378, 1000, 351381, 486, 351868, 6000.0, 354868.0, 355235, 'No', 367.0, 0.12233333333333334, 'Loss', -3, -0.367, 355235, 470, 26.332399999999996
38, 355711, 1496, 'icon32.jpg', 357207, 3000.0, 360208, 481, 360691, 1000, 361693, 453, 362149, 6000.0, 365149.0, 364464, 'No', -685.0, 0.22833333333333333, 'Win', 3, 2.315, 364463, 448, 28.647399999999998
39, 364918, 1535, 'icon27.jpg', 366457, 3000.0, 369459, 491, 369954, 1000, 370955, 485, 371442, 6000.0, 374442.0, 374816, 'No', 374.0, 0.12466666666666666, 'Loss', -3, -0.3740000000000001, 374815, 443, 28.2734
40, 375263, 1463, 'icon51.jpg', 376729, 5000.0, 381731, 515, 382250, 1000, 383252, 510, 383763, 10000.0, 388763.0, 388195, 'No', -568.0, 0.1136, 'Loss', -3, -0.3408000000000002, 388195, 515, 27.932599999999997
41, 388716, 1477, 'icon47.jpg', 390194, 5000.0, 395197, 488, 395689, 1000, 396690, 496, 397189, 10000.0, 402189.0, 401631, 'No', -558.0, 0.1116, 'Win', 3, 2.6652, 401629, 539, 30.597799999999996
42, 402173, 1491, 'icon27.jpg', 403668, 3000.0, 406669, 520, 407190, 1000, 408193, 496, 408691, 6000.0, 411691.0, 411573, 'No', -118.0, 0.03933333333333333, 'Loss', -3, -0.11799999999999988, 411573, 453, 30.479799999999997
43, 412034, 1488, 'icon27.jpg', 413522, 3000.0, 416525, 495, 417022, 1000, 418025, 562, 418590, 6000.0, 421590.0, 422750, 'No', 1160.0, 0.38666666666666666, 'Loss', -3, -1.1600000000000001, 422749, 511, 29.319799999999997
44, 423267, 1506, 'icon24.jpg', 424775, 3000.0, 427779, 483, 428265, 1000, 429267, 537, 429805, 6000.0, 432805.0, 431466, 'No', -1339.0, 0.44633333333333336, 'Neutral', 0, 0, 431465, 496, 29.319799999999997
45, 431469, 1477, 'icon55.jpg', 432946, 1000.0, 433947, 505, 434453, 1000, 435454, 539, 435998, 2000.0, 436998.0, 436696, 'No', -302.0, 0.302, 'Neutral', 0, 0, 436694, 502, 29.319799999999997
46, 436700, 1472, 'icon07.jpg', 438174, 5000.0, 443178, 453, 443632, 1000, 444636, 499, 445138, 10000.0, 450138.0, 447766, 'No', -2372.0, 0.4744, 'Neutral', 0, 0, 447765, 447, 29.319799999999997
47, 447769, 1463, 'icon51.jpg', 449234, 5000.0, 454235, 491, 454729, 1000, 455731, 467, 456200, 10000.0, 461200.0, 460225, 'No', -975.0, 0.195, 'Loss', -3, -0.585, 460224, 499, 28.734799999999996
48, 460729, 1452, 'icon07.jpg', 462181, 5000.0, 467185, 499, 467685, 1000, 468688, 507, 469198, 10000.0, 474198.0, 473196, 'No', -1002.0, 0.2004, 'Neutral', 0, 0, 473195, 491, 28.734799999999996
49, 473200, 1477, 'icon27.jpg', 474677, 3000.0, 477679, 494, 478175, 1000, 479177, 524, 479702, 6000.0, 482702.0, 481805, 'No', -897.0, 0.299, 'Loss', -3, -0.8970000000000002, 481803, 493, 27.837799999999994
50, 482302, 1541, 'icon40.jpg', 483845, 1000.0, 484849, 499, 485349, 1000, 486353, 464, 486822, 2000.0, 487822.0, 487854, 'No', 32.0, 0.032, 'Win', 3, 2.904, 487853, 473, 30.741799999999994
51, 488333, 1477, 'icon55.jpg', 489812, 1000.0, 490813, 467, 491282, 1000, 492286, 511, 492799, 2000.0, 493799.0, 494110, 'No', 311.0, 0.311, 'Neutral', 0, 0, 494109, 473, 30.741799999999994
52, 494114, 1541, 'icon24.jpg', 495655, 3000.0, 498658, 474, 499134, 1000, 500139, 505, 500648, 6000.0, 503648.0, 502364, 'No', -1284.0, 0.428, 'Neutral', 0, 0, 502364, 483, 30.741799999999994
53, 502369, 1485, 'icon17.jpg', 503857, 1000.0, 504859, 524, 505388, 1000, 506389, 562, 506954, 2000.0, 507954.0, 507693, 'No', -261.0, 0.261, 'Loss', -3, -0.7829999999999999, 507692, 528, 29.958799999999993
54, 508228, 1496, 'icon24.jpg', 509727, 3000.0, 512728, 448, 513178, 1000, 514180, 534, 514717, 6000.0, 517717.0, 516972, 'No', -745.0, 0.24833333333333332, 'Neutral', 0, 0, 516971, 504, 29.958799999999993
55, 516976, 1485, 'icon32.jpg', 518463, 3000.0, 521464, 511, 521977, 1000, 522980, 513, 523494, 6000.0, 526494.0, 525892, 'No', -602.0, 0.20066666666666666, 'Win', 3, 2.398, 525891, 514, 32.35679999999999
56, 526409, 1502, 'icon32.jpg', 527911, 3000.0, 530914, 513, 531431, 1000, 532434, 496, 532934, 6000.0, 535934.0, 536145, 'No', 211.0, 0.07033333333333333, 'Win', 3, 2.7889999999999997, 536144, 524, 35.145799999999994
57, 536672, 1539, 'icon17.jpg', 538214, 1000.0, 539216, 483, 539702, 1000, 540706, 496, 541205, 2000.0, 542205.0, 542041, 'No', -164.0, 0.164, 'Loss', -3, -0.492, 542040, 483, 34.6538
58, 542529, 1477, 'icon51.jpg', 544006, 5000.0, 549008, 513, 549525, 1000, 550529, 494, 551024, 10000.0, 556024.0, 555063, 'No', -961.0, 0.1922, 'Loss', -3, -0.5766, 555062, 479, 34.0772
59, 555548, 1546, 'icon07.jpg', 557094, 5000.0, 562095, 491, 562587, 1000, 563588, 473, 564064, 10000.0, 569064.0, 568137, 'No', -927.0, 0.1854, 'Neutral', 0, 0, 568136, 511, 34.0772
60, 568143, 1543, 'icon07.jpg', 569688, 5000.0, 574691, 558, 575250, 1000, 576252, 496, 576752, 10000.0, 581752.0, 581313, 'No', -439.0, 0.0878, 'Neutral', 0, 0, 581311, 539, 34.0772
61, 581317, 1500, 'icon07.jpg', 582817, 5000.0, 587822, 473, 588299, 1000, 589300, 482, 589784, 10000.0, 594784.0, 594740, 'No', -44.0, 0.0088, 'Neutral', 0, 0, 594739, 496, 34.0772
62, 594746, 1541, 'icon32.jpg', 596287, 3000.0, 599288, 483, 599774, 1000, 600778, 448, 601230, 6000.0, 604230.0, 603301, 'No', -929.0, 0.30966666666666665, 'Win', 3, 2.071, 603300, 537, 36.148199999999996
63, 603845, 1569, 'icon55.jpg', 605415, 1000.0, 606418, 502, 606922, 1000, 607924, 487, 608415, 2000.0, 609415.0, 609403, 'No', -12.0, 0.012, 'Neutral', 0, 0, 609402, 527, 36.148199999999996
64, 609409, 1440, 'icon40.jpg', 610849, 1000.0, 611851, 527, 612379, 1000, 613382, 534, 613918, 2000.0, 614918.0, 614733, 'No', -185.0, 0.185, 'Win', 3, 2.445, 614732, 495, 38.593199999999996
65, 615234, 1469, 'icon40.jpg', 616704, 1000.0, 617707, 486, 618195, 1000, 619198, 496, 619695, 2000.0, 620695.0, 620427, 'No', -268.0, 0.268, 'Win', 3, 2.1959999999999997, 620427, 510, 40.789199999999994
66, 620944, 1463, 'icon51.jpg', 622407, 5000.0, 627410, 488, 627902, 1000, 628903, 499, 629407, 10000.0, 634407.0, 632676, 'No', -1731.0, 0.3462, 'Loss', -3, -1.0385999999999997, 632675, 443, 39.75059999999999
67, 633125, 1491, 'icon32.jpg', 634618, 3000.0, 637621, 483, 638106, 1000, 639108, 485, 639595, 6000.0, 642595.0, 641495, 'No', -1100.0, 0.36666666666666664, 'Win', 3, 1.9, 641494, 491, 41.65059999999999
68, 641993, 1514, 'icon27.jpg', 643507, 3000.0, 646510, 507, 647018, 1000, 648021, 505, 648530, 6000.0, 651530.0, 650415, 'No', -1115.0, 0.37166666666666665, 'Loss', -3, -1.1150000000000002, 650414, 504, 40.53559999999999
69, 650925, 1497, 'icon47.jpg', 652423, 5000.0, 657424, 513, 657942, 1000, 658943, 539, 659486, 10000.0, 664486.0, 664155, 'No', -331.0, 0.0662, 'Win', 3, 2.8014, 664155, 534, 43.33699999999999
70, 664696, 1520, 'icon47.jpg', 666218, 5000.0, 671222, 496, 671722, 1000, 672724, 520, 673246, 10000.0, 678246.0, 678148, 'No', -98.0, 0.0196, 'Win', 3, 2.9412000000000003, 678147, 473, 46.27819999999999
71, 678627, 1510, 'icon40.jpg', 680137, 1000.0, 681139, 499, 681639, 1000, 682641, 467, 683109, 2000.0, 684109.0, 684094, 'No', -15.0, 0.015, 'Win', 3, 2.955, 684094, 538, 49.23319999999999
72, 684640, 1434, 'icon17.jpg', 686077, 1000.0, 687078, 493, 687575, 1000, 688578, 491, 689071, 2000.0, 690071.0, 689426, 'No', -645.0, 0.645, 'Loss', -3, -1.935, 689425, 447, 47.29819999999999
73, 689877, 1419, 'icon24.jpg', 691297, 3000.0, 694302, 473, 694777, 1000, 695778, 515, 696297, 6000.0, 699297.0, 697934, 'No', -1363.0, 0.4543333333333333, 'Neutral', 0, 0, 697933, 496, 47.29819999999999
74, 697938, 1502, 'icon07.jpg', 699442, 5000.0, 704445, 466, 704914, 1000, 705917, 491, 706410, 10000.0, 711410.0, 710396, 'No', -1014.0, 0.2028, 'Neutral', 0, 0, 710395, 499, 47.29819999999999
75, 710400, 1537, 'icon24.jpg', 711939, 3000.0, 714943, 515, 715459, 1000, 716466, 539, 717006, 6000.0, 720006.0, 719776, 'No', -230.0, 0.07666666666666666, 'Neutral', 0, 0, 719775, 472, 47.29819999999999
76, 719781, 1531, 'icon24.jpg', 721312, 3000.0, 724313, 481, 724797, 1000, 725801, 491, 726297, 6000.0, 729297.0, 728949, 'No', -348.0, 0.116, 'Neutral', 0, 0, 728948, 514, 47.29819999999999
77, 728953, 1419, 'icon24.jpg', 730375, 3000.0, 733376, 499, 733876, 1000, 734880, 466, 735347, 6000.0, 738347.0, 737869, 'No', -478.0, 0.15933333333333333, 'Neutral', 0, 0, 737869, 474, 47.29819999999999
78, 737873, 1434, 'icon47.jpg', 739307, 5000.0, 744312, 471, 744785, 1000, 745789, 496, 746287, 10000.0, 751287.0, 750175, 'No', -1112.0, 0.2224, 'Win', 3, 2.3327999999999998, 750174, 470, 49.630999999999986
79, 750649, 1485, 'icon51.jpg', 752134, 5000.0, 757139, 483, 757623, 1000, 758629, 501, 759134, 10000.0, 764134.0, 762992, 'No', -1142.0, 0.2284, 'Loss', -3, -0.6852, 762990, 479, 48.945799999999984
80, 763477, 1496, 'icon40.jpg', 764977, 1000.0, 765980, 496, 766480, 1000, 767482, 466, 767949, 2000.0, 768949.0, 768680, 'No', -269.0, 0.269, 'Win', 3, 2.193, 768679, 524, 51.13879999999998
81, 769212, 1477, 'icon27.jpg', 770692, 3000.0, 773696, 464, 774163, 1000, 775167, 464, 775632, 6000.0, 778632.0, 778831, 'No', 199.0, 0.06633333333333333, 'Loss', -3, -0.19899999999999984, 778830, 537, 50.939799999999984
82, 779374, 1458, 'icon07.jpg', 780832, 5000.0, 785835, 483, 786320, 1000, 787324, 495, 787820, 10000.0, 792820.0, 793543, 'No', 723.0, 0.1446, 'Neutral', 0, 0, 793542, 471, 50.939799999999984
83, 793546, 1472, 'icon40.jpg', 795018, 1000.0, 796023, 473, 796498, 1000, 797503, 513, 798019, 2000.0, 799019.0, 798876, 'No', -143.0, 0.143, 'Win', 3, 2.5709999999999997, 798875, 489, 53.51079999999998
84, 799369, 1491, 'icon40.jpg', 800863, 1000.0, 801865, 471, 802339, 1000, 803342, 511, 803856, 2000.0, 804856.0, 804721, 'No', -135.0, 0.135, 'Win', 3, 2.5949999999999998, 804719, 520, 56.10579999999998
