trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 34643, 1512, 'icon13.jpg', 36155, 1000.0, 37156, 477, 37637, 1000, 38639, 472, 39113, 2000.0, 40113.0, 39839, 'No', -274.0, 0.274, 'Neutral', 0, 0, 39839, 517, 0
2, 39845, 1435, 'icon24.jpg', 41284, 5000.0, 46290, 477, 46771, 1000, 47772, 506, 48281, 10000.0, 53281.0, 48605, 'No', -4676.0, 0.9352, 'Neutral', 0, 0, 48604, 503, 0
3, 48608, 1547, 'icon52.jpg', 50155, 1000.0, 51157, 510, 51671, 1000, 52672, 527, 53204, 2000.0, 54204.0, 53373, 'No', -831.0, 0.831, 'Loss', -3, -2.493, 53372, 501, -2.493
4, 53879, 1500, 'icon27.jpg', 55379, 5000.0, 60380, 525, 60908, 1000, 61910, 510, 62422, 10000.0, 67422.0, 66238, 'No', -1184.0, 0.2368, 'Loss', -3, -0.7103999999999999, 66238, 496, -3.2034
5, 66741, 1459, 'icon24.jpg', 68204, 5000.0, 73208, 505, 73714, 1000, 74718, 517, 75239, 10000.0, 80239.0, 79361, 'No', -878.0, 0.1756, 'Neutral', 0, 0, 79360, 481, -3.2034
6, 79365, 1521, 'icon13.jpg', 80887, 1000.0, 81888, 517, 82409, 1000, 83411, 498, 83913, 2000.0, 84913.0, 84747, 'No', -166.0, 0.166, 'Neutral', 0, 0, 84745, 481, -3.2034
7, 84751, 1521, 'icon42.jpg', 86274, 1000.0, 87278, 481, 87760, 1000, 88761, 520, 89285, 2000.0, 90285.0, 90178, 'No', -107.0, 0.107, 'Win', 3, 2.6790000000000003, 90176, 505, -0.5243999999999995
8, 90687, 1441, 'icon13.jpg', 92133, 1000.0, 93135, 509, 93648, 1000, 94650, 503, 95155, 2000.0, 96155.0, 96076, 'No', -79.0, 0.079, 'Neutral', 0, 0, 96075, 525, -0.5243999999999995
9, 96083, 1504, 'icon52.jpg', 97590, 1000.0, 98591, 477, 99070, 1000, 100071, 499, 100572, 2000.0, 101572.0, 101306, 'No', -266.0, 0.266, 'Loss', -3, -0.798, 101305, 483, -1.3223999999999996
10, 101796, 1504, 'icon21.jpg', 103303, 3000.0, 106308, 515, 106827, 1000, 107832, 496, 108330, 6000.0, 111330.0, 111048, 'No', -282.0, 0.094, 'Neutral', 0, 0, 111047, 477, -1.3223999999999996
