trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 14730, 1502, 'icon53.jpg', 16235, 5000.0, 21239, 497, 21738, 1000, 22741, 490, 23233, 10000.0, 28233.0, 28749, 'No', 516.0, 0.1032, 'Neutral', 0, 0, 28748, 498, 0
2, 28753, 1545, 'icon54.jpg', 30299, 5000.0, 35300, 507, 35809, 1000, 36811, 462, 37274, 10000.0, 42274.0, 42126, 'No', -148.0, 0.0296, 'Win', 3, 2.9112, 42125, 535, 2.9112
3, 42666, 1495, 'icon35.jpg', 44165, 1000.0, 45169, 496, 45666, 1000, 46670, 518, 47192, 2000.0, 48192.0, 47303, 'No', -889.0, 0.889, 'Neutral', 0, 0, 47303, 504, 2.9112
4, 47308, 1545, 'icon54.jpg', 48854, 5000.0, 53858, 533, 54396, 1000, 55399, 515, 55916, 10000.0, 60916.0, 60019, 'No', -897.0, 0.1794, 'Win', 3, 2.4618, 60018, 501, 5.373
5, 60524, 1488, 'icon43.jpg', 62014, 1000.0, 63018, 527, 63548, 1000, 64551, 462, 65015, 2000.0, 66015.0, 66016, 'No', 1.0, 0.001, 'Loss', -3, -0.0030000000000001137, 66015, 528, 5.37
6, 66548, 1480, 'icon15.jpg', 68031, 3000.0, 71033, 515, 71550, 1000, 72551, 465, 73018, 6000.0, 76018.0, 76113, 'No', 95.0, 0.03166666666666667, 'Win', 3, 2.9050000000000002, 76113, 465, 8.275
7, 76584, 1480, 'icon35.jpg', 78066, 1000.0, 79069, 496, 79566, 1000, 80568, 473, 81042, 2000.0, 82042.0, 81859, 'No', -183.0, 0.183, 'Neutral', 0, 0, 81857, 521, 8.275
8, 81862, 1518, 'icon53.jpg', 83381, 5000.0, 88383, 517, 88904, 1000, 89908, 501, 90412, 10000.0, 95412.0, 96261, 'No', 849.0, 0.1698, 'Neutral', 0, 0, 96260, 501, 8.275
9, 96265, 1573, 'icon34.jpg', 97838, 3000.0, 100843, 501, 101346, 1000, 102347, 507, 102858, 6000.0, 105858.0, 106157, 'No', 299.0, 0.09966666666666667, 'Loss', -3, -0.29899999999999993, 106156, 533, 7.976000000000001
10, 106694, 1488, 'icon54.jpg', 108184, 5000.0, 113188, 485, 113674, 1000, 114675, 495, 115172, 10000.0, 120172.0, 119638, 'No', -534.0, 0.1068, 'Win', 3, 2.6795999999999998, 119637, 477, 10.6556
11, 120119, 1534, 'icon19.jpg', 121654, 1000.0, 122657, 510, 123170, 1000, 124172, 465, 124640, 2000.0, 125640.0, 125841, 'No', 201.0, 0.201, 'Win', 3, 2.3970000000000002, 125840, 498, 13.0526
12, 126345, 1533, 'icon15.jpg', 127880, 3000.0, 130883, 509, 131394, 1000, 132395, 518, 132915, 6000.0, 135915.0, 135736, 'No', -179.0, 0.059666666666666666, 'Win', 3, 2.821, 135736, 518, 15.8736
13, 136260, 1545, 'icon54.jpg', 137805, 5000.0, 142806, 464, 143273, 1000, 144276, 482, 144761, 10000.0, 149761.0, 148401, 'No', -1360.0, 0.272, 'Win', 3, 2.184, 148400, 509, 18.0576
14, 148918, 1531, 'icon38.jpg', 150450, 3000.0, 153454, 514, 153970, 1000, 154972, 523, 155501, 6000.0, 158501.0, 158394, 'No', -107.0, 0.035666666666666666, 'Neutral', 0, 0, 158393, 518, 18.0576
15, 158400, 1565, 'icon53.jpg', 159967, 5000.0, 164971, 493, 165467, 1000, 166470, 561, 167034, 10000.0, 172034.0, 171314, 'No', -720.0, 0.144, 'Neutral', 0, 0, 171312, 479, 18.0576
16, 171318, 1477, 'icon53.jpg', 172799, 5000.0, 177800, 518, 178321, 1000, 179324, 464, 179790, 10000.0, 184790.0, 183978, 'No', -812.0, 0.1624, 'Neutral', 0, 0, 183976, 514, 18.0576
17, 183982, 1548, 'icon35.jpg', 185533, 1000.0, 186536, 502, 187041, 1000, 188046, 501, 188548, 2000.0, 189548.0, 189718, 'No', 170.0, 0.17, 'Neutral', 0, 0, 189717, 464, 18.0576
18, 189721, 1536, 'icon19.jpg', 191259, 1000.0, 192260, 492, 192753, 1000, 193754, 492, 194248, 2000.0, 195248.0, 194947, 'No', -301.0, 0.301, 'Win', 3, 2.097, 194946, 528, 20.154600000000002
19, 195483, 1502, 'icon43.jpg', 196988, 1000.0, 197993, 518, 198512, 1000, 199515, 551, 200068, 2000.0, 201068.0, 200738, 'No', -330.0, 0.33, 'Loss', -3, -0.9899999999999998, 200737, 517, 19.164600000000004
20, 201263, 1495, 'icon12.jpg', 202761, 5000.0, 207762, 482, 208247, 1000, 209250, 492, 209746, 10000.0, 214746.0, 213914, 'No', -832.0, 0.1664, 'Loss', -3, -0.4992000000000001, 213913, 489, 18.665400000000005
21, 214407, 1555, 'icon35.jpg', 215964, 1000.0, 216965, 518, 217486, 1000, 218487, 527, 219018, 2000.0, 220018.0, 219758, 'No', -260.0, 0.26, 'Neutral', 0, 0, 219756, 474, 18.665400000000005
22, 219762, 1456, 'icon35.jpg', 221219, 1000.0, 222221, 473, 222698, 1000, 223701, 561, 224263, 2000.0, 225263.0, 224936, 'No', -327.0, 0.327, 'Neutral', 0, 0, 224935, 518, 18.665400000000005
23, 224941, 1495, 'icon34.jpg', 226438, 3000.0, 229441, 514, 229957, 1000, 230958, 473, 231434, 6000.0, 234434.0, 233187, 'No', -1247.0, 0.4156666666666667, 'Loss', -3, -1.2469999999999999, 233185, 523, 17.418400000000005
24, 233715, 1503, 'icon15.jpg', 235220, 3000.0, 238223, 479, 238704, 1000, 239709, 523, 240233, 6000.0, 243233.0, 242982, 'No', -251.0, 0.08366666666666667, 'Win', 3, 2.749, 242981, 535, 20.167400000000004
25, 243523, 1472, 'icon34.jpg', 244995, 3000.0, 247997, 519, 248519, 1000, 249521, 551, 250073, 6000.0, 253073.0, 252926, 'No', -147.0, 0.049, 'Loss', -3, -0.14700000000000024, 252925, 537, 20.020400000000002
26, 253469, 1527, 'icon43.jpg', 254998, 1000.0, 255999, 491, 256492, 1000, 257495, 518, 258014, 2000.0, 259014.0, 258822, 'No', -192.0, 0.192, 'Loss', -3, -0.5759999999999996, 258821, 551, 19.4444
27, 259377, 1502, 'icon15.jpg', 260881, 3000.0, 263882, 524, 264410, 1000, 265413, 484, 265902, 6000.0, 268902.0, 269227, 'No', 325.0, 0.10833333333333334, 'Win', 3, 2.6750000000000003, 269226, 509, 22.119400000000002
28, 269742, 1524, 'icon15.jpg', 271270, 3000.0, 274271, 524, 274799, 1000, 275802, 514, 276320, 6000.0, 279320.0, 279328, 'No', 8.0, 0.0026666666666666666, 'Win', 3, 2.992, 279327, 490, 25.111400000000003
29, 279823, 1526, 'icon43.jpg', 281351, 1000.0, 282352, 509, 282865, 1000, 283869, 471, 284343, 2000.0, 285343.0, 285020, 'No', -323.0, 0.323, 'Loss', -3, -0.9689999999999999, 285019, 483, 24.142400000000002
30, 285508, 1548, 'icon34.jpg', 287057, 3000.0, 290061, 518, 290582, 1000, 291585, 518, 292107, 6000.0, 295107.0, 294859, 'No', -248.0, 0.08266666666666667, 'Loss', -3, -0.24800000000000022, 294858, 516, 23.8944
31, 295383, 1572, 'icon54.jpg', 296955, 5000.0, 301957, 487, 302448, 1000, 303451, 471, 303924, 10000.0, 308924.0, 308446, 'No', -478.0, 0.0956, 'Win', 3, 2.7132, 308444, 477, 26.6076
32, 308926, 1502, 'icon35.jpg', 310430, 1000.0, 311431, 519, 311952, 1000, 312954, 495, 313451, 2000.0, 314451.0, 314392, 'No', -59.0, 0.059, 'Neutral', 0, 0, 314391, 498, 26.6076
33, 314398, 1534, 'icon19.jpg', 315933, 1000.0, 316937, 482, 317422, 1000, 318425, 494, 318921, 2000.0, 319921.0, 319722, 'No', -199.0, 0.199, 'Win', 3, 2.403, 319722, 533, 29.0106
34, 320263, 1409, 'icon54.jpg', 321672, 5000.0, 326673, 514, 327190, 1000, 328191, 507, 328701, 10000.0, 333701.0, 334334, 'No', 633.0, 0.1266, 'Win', 3, 2.6201999999999996, 334333, 521, 31.6308
35, 334863, 1455, 'icon34.jpg', 336319, 3000.0, 339321, 561, 339884, 1000, 340886, 505, 341392, 6000.0, 344392.0, 344687, 'No', 295.0, 0.09833333333333333, 'Loss', -3, -0.29499999999999993, 344686, 479, 31.3358
36, 345171, 1503, 'icon35.jpg', 346679, 1000.0, 347683, 537, 348225, 1000, 349228, 504, 349733, 2000.0, 350733.0, 350636, 'No', -97.0, 0.097, 'Neutral', 0, 0, 350635, 483, 31.3358
37, 350640, 1531, 'icon34.jpg', 352175, 3000.0, 355177, 487, 355667, 1000, 356671, 518, 357190, 6000.0, 360190.0, 360477, 'No', 287.0, 0.09566666666666666, 'Loss', -3, -0.2869999999999999, 360476, 520, 31.0488
38, 361003, 1527, 'icon54.jpg', 362531, 5000.0, 367534, 525, 368062, 1000, 369065, 473, 369542, 10000.0, 374542.0, 373807, 'No', -735.0, 0.147, 'Win', 3, 2.559, 373805, 527, 33.6078
39, 374341, 1526, 'icon34.jpg', 375869, 3000.0, 378872, 493, 379366, 1000, 380368, 518, 380892, 6000.0, 383892.0, 384263, 'No', 371.0, 0.12366666666666666, 'Loss', -3, -0.371, 384262, 519, 33.236799999999995
40, 384790, 1409, 'icon54.jpg', 386201, 5000.0, 391204, 533, 391740, 1000, 392741, 490, 393232, 10000.0, 398232.0, 398003, 'No', -229.0, 0.0458, 'Win', 3, 2.8626, 398001, 494, 36.099399999999996
41, 398500, 1518, 'icon54.jpg', 400021, 5000.0, 405022, 489, 405514, 1000, 406518, 509, 407030, 10000.0, 412030.0, 411997, 'No', -33.0, 0.0066, 'Win', 3, 2.9802, 411997, 492, 39.0796
42, 412495, 1545, 'icon54.jpg', 414042, 5000.0, 419044, 496, 419541, 1000, 420544, 462, 421008, 10000.0, 426008.0, 425893, 'No', -115.0, 0.023, 'Win', 3, 2.931, 425892, 518, 42.0106
43, 426418, 1537, 'icon12.jpg', 427955, 5000.0, 432959, 479, 433442, 1000, 434443, 477, 434921, 10000.0, 439921.0, 440043, 'No', 122.0, 0.0244, 'Loss', -3, -0.07319999999999993, 440042, 494, 41.9374
44, 440544, 1547, 'icon38.jpg', 442094, 3000.0, 445100, 487, 445588, 1000, 446590, 533, 447124, 6000.0, 450124.0, 449574, 'No', -550.0, 0.18333333333333332, 'Neutral', 0, 0, 449573, 533, 41.9374
45, 449578, 1506, 'icon12.jpg', 451086, 5000.0, 456087, 551, 456640, 1000, 457642, 484, 458129, 10000.0, 463129.0, 462599, 'No', -530.0, 0.106, 'Loss', -3, -0.31800000000000006, 462598, 498, 41.6194
46, 463103, 1572, 'icon12.jpg', 464678, 5000.0, 469680, 514, 470198, 1000, 471202, 517, 471723, 10000.0, 476723.0, 476952, 'No', 229.0, 0.0458, 'Loss', -3, -0.13739999999999997, 476951, 523, 41.482
47, 477480, 1522, 'icon12.jpg', 479005, 5000.0, 484007, 501, 484512, 1000, 485515, 492, 486011, 10000.0, 491011.0, 490793, 'No', -218.0, 0.0436, 'Loss', -3, -0.1307999999999998, 490791, 489, 41.3512
48, 491284, 1443, 'icon19.jpg', 492731, 1000.0, 493733, 477, 494211, 1000, 495214, 487, 495705, 2000.0, 496705.0, 496076, 'No', -629.0, 0.629, 'Win', 3, 1.113, 496074, 525, 42.4642
49, 496603, 1534, 'icon53.jpg', 498137, 5000.0, 503141, 509, 503652, 1000, 504657, 495, 505156, 10000.0, 510156.0, 509042, 'No', -1114.0, 0.2228, 'Neutral', 0, 0, 509040, 502, 42.4642
50, 509046, 1572, 'icon43.jpg', 510618, 1000.0, 511621, 519, 512144, 1000, 513148, 519, 513671, 2000.0, 514671.0, 514015, 'No', -656.0, 0.656, 'Loss', -3, -1.968, 514014, 524, 40.4962
51, 514546, 1522, 'icon19.jpg', 516068, 1000.0, 517073, 473, 517547, 1000, 518548, 492, 519041, 2000.0, 520041.0, 519498, 'No', -543.0, 0.543, 'Win', 3, 1.371, 519497, 504, 41.867200000000004
52, 520008, 1515, 'icon43.jpg', 521523, 1000.0, 522528, 528, 523057, 1000, 524059, 516, 524578, 2000.0, 525578.0, 524882, 'No', -696.0, 0.696, 'Loss', -3, -2.088, 524882, 462, 39.7792
53, 525349, 1480, 'icon43.jpg', 526832, 1000.0, 527835, 487, 528325, 1000, 529328, 496, 529825, 2000.0, 530825.0, 530623, 'No', -202.0, 0.202, 'Loss', -3, -0.6059999999999999, 530623, 515, 39.1732
54, 531144, 1509, 'icon19.jpg', 532656, 1000.0, 533660, 509, 534170, 1000, 535172, 519, 535692, 2000.0, 536692.0, 536364, 'No', -328.0, 0.328, 'Win', 3, 2.016, 536364, 518, 41.1892
55, 536889, 1506, 'icon35.jpg', 538397, 1000.0, 539398, 462, 539861, 1000, 540862, 514, 541379, 2000.0, 542379.0, 541902, 'No', -477.0, 0.477, 'Neutral', 0, 0, 541901, 509, 41.1892
56, 541907, 1524, 'icon19.jpg', 543433, 1000.0, 544436, 495, 544932, 1000, 545938, 514, 546456, 2000.0, 547456.0, 547029, 'No', -427.0, 0.427, 'Win', 3, 1.7189999999999999, 547028, 494, 42.9082
57, 547526, 1528, 'icon38.jpg', 549057, 3000.0, 552058, 485, 552544, 1000, 553545, 496, 554042, 6000.0, 557042.0, 556000, 'No', -1042.0, 0.3473333333333333, 'Neutral', 0, 0, 555999, 523, 42.9082
58, 556005, 1443, 'icon15.jpg', 557451, 3000.0, 560455, 516, 560975, 1000, 561979, 509, 562492, 6000.0, 565492.0, 564511, 'No', -981.0, 0.327, 'Win', 3, 2.019, 564510, 495, 44.9272
59, 565010, 1536, 'icon19.jpg', 566548, 1000.0, 567553, 465, 568020, 1000, 569023, 491, 569516, 2000.0, 570516.0, 570253, 'No', -263.0, 0.263, 'Win', 3, 2.211, 570252, 482, 47.1382
60, 570740, 1494, 'icon53.jpg', 572236, 5000.0, 577240, 482, 577724, 1000, 578726, 514, 579244, 10000.0, 584244.0, 583683, 'No', -561.0, 0.1122, 'Neutral', 0, 0, 583681, 482, 47.1382
61, 583687, 1534, 'icon12.jpg', 585221, 5000.0, 590224, 521, 590747, 1000, 591751, 462, 592217, 10000.0, 597217.0, 597166, 'No', -51.0, 0.0102, 'Loss', -3, -0.03059999999999974, 597165, 479, 47.1076
62, 597653, 1506, 'icon12.jpg', 599160, 5000.0, 604163, 509, 604673, 1000, 605677, 537, 606216, 10000.0, 611216.0, 610851, 'No', -365.0, 0.073, 'Loss', -3, -0.21899999999999986, 610851, 494, 46.8886
