trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 15393, 1509, 'icon53.jpg', 16905, 1000.0, 17907, 502, 18411, 1000, 19413, 474, 19889, 2000.0, 20889.0, 20288, 'No', -601.0, 0.601, 'Loss', -3, -1.803, 20286, 507, -1.803
2, 20797, 1503, 'icon53.jpg', 22302, 1000.0, 23307, 488, 23796, 1000, 24797, 516, 25317, 2000.0, 26317.0, 25878, 'No', -439.0, 0.439, 'Loss', -3, -1.3169999999999997, 25878, 486, -3.1199999999999997
3, 26371, 1453, 'icon39.jpg', 27824, 1000.0, 28826, 487, 29317, 1000, 30320, 506, 30827, 2000.0, 31827.0, 'N/A', 'Yes', 'N/A', 'N/A', 'Neutral', 0, 0, 32831, 521, -3.1199999999999997
4, 32837, 1506, 'icon43.jpg', 34346, 3000.0, 37350, 500, 37851, 1000, 38852, 479, 39338, 6000.0, 42338.0, 41358, 'No', -980.0, 0.32666666666666666, 'Neutral', 0, 0, 41357, 510, -3.1199999999999997
5, 41362, 1506, 'icon45.jpg', 42871, 3000.0, 45873, 508, 46385, 1000, 47388, 486, 47878, 6000.0, 50878.0, 50226, 'No', -652.0, 0.21733333333333332, 'Win', 3, 2.348, 50225, 500, -0.7719999999999998
6, 50731, 1503, 'icon11.jpg', 52236, 5000.0, 57239, 539, 57780, 1000, 58781, 489, 59272, 10000.0, 64272.0, 63042, 'No', -1230.0, 0.246, 'Loss', -3, -0.738, 63041, 500, -1.5099999999999998
7, 63550, 1459, 'icon27.jpg', 65012, 3000.0, 68016, 510, 68527, 1000, 69529, 492, 70022, 6000.0, 73022.0, 72734, 'No', -288.0, 0.096, 'Loss', -3, -0.2879999999999998, 72734, 525, -1.7979999999999996
8, 73265, 1463, 'icon43.jpg', 74728, 3000.0, 77729, 518, 78248, 1000, 79249, 487, 79737, 6000.0, 82737.0, 81960, 'No', -777.0, 0.259, 'Neutral', 0, 0, 81959, 508, -1.7979999999999996
9, 81965, 1531, 'icon29.jpg', 83500, 1000.0, 84504, 491, 84997, 1000, 86001, 486, 86488, 2000.0, 87488.0, 86983, 'No', -505.0, 0.505, 'Win', 3, 1.4849999999999999, 86983, 500, -0.3129999999999997
10, 87488, 1503, 'icon06.jpg', 88994, 5000.0, 93998, 499, 94501, 1000, 95505, 501, 96008, 10000.0, 101008.0, 99954, 'No', -1054.0, 0.2108, 'Neutral', 0, 0, 99953, 500, -0.3129999999999997
