trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 23469, 1503, 'icon53.jpg', 24972, 5000.0, 29976, 528, 30506, 1000, 31508, 494, 32005, 10000.0, 37005.0, 36800, 'No', -205.0, 0.041, 'Neutral', 0, 0, 36799, 527, 0
2, 36805, 1500, 'icon47.jpg', 38306, 3000.0, 41307, 497, 41807, 1000, 42808, 512, 43324, 6000.0, 46324.0, 45565, 'No', -759.0, 0.253, 'Neutral', 0, 0, 45563, 512, 0
3, 45569, 1447, 'icon03.jpg', 47017, 5000.0, 52022, 497, 52520, 1000, 53523, 510, 54036, 10000.0, 59036.0, 59252, 'No', 216.0, 0.0432, 'Loss', -5, -0.2160000000000002, 59252, 499, -0.2160000000000002
4, 59256, 1528, 'icon47.jpg', 60785, 3000.0, 63786, 565, 64355, 1000, 65357, 505, 65867, 6000.0, 68867.0, 68172, 'No', -695.0, 0.23166666666666666, 'Neutral', 0, 0, 68171, 494, -0.2160000000000002
5, 68176, 1549, 'icon06.jpg', 69726, 1000.0, 70728, 486, 71215, 1000, 72219, 494, 72716, 2000.0, 73716.0, 73148, 'No', -568.0, 0.568, 'Loss', -1, -0.5680000000000001, 73146, 494, -0.7840000000000003
6, 73152, 1481, 'icon13.jpg', 74635, 3000.0, 77637, 510, 78150, 1000, 79153, 506, 79662, 6000.0, 82662.0, 81910, 'No', -752.0, 0.25066666666666665, 'Win', 3, 2.2479999999999998, 81908, 470, 1.4639999999999995
7, 81914, 1549, 'icon15.jpg', 83465, 3000.0, 86466, 500, 86969, 1000, 87971, 514, 88486, 6000.0, 91486.0, 90731, 'No', -755.0, 0.25166666666666665, 'Loss', -3, -0.7549999999999999, 90730, 510, 0.7089999999999996
8, 90735, 1536, 'icon24.jpg', 92274, 5000.0, 97277, 515, 97794, 1000, 98798, 489, 99288, 10000.0, 104288.0, 104213, 'No', -75.0, 0.015, 'Win', 5, 4.925, 104212, 474, 5.6339999999999995
9, 104217, 1591, 'icon47.jpg', 105810, 3000.0, 108814, 504, 109321, 1000, 110324, 518, 110843, 6000.0, 113843.0, 113182, 'No', -661.0, 0.22033333333333333, 'Neutral', 0, 0, 113181, 484, 5.6339999999999995
10, 113186, 1503, 'icon47.jpg', 114693, 3000.0, 117694, 541, 118240, 1000, 119241, 518, 119761, 6000.0, 122761.0, 122360, 'No', -401.0, 0.13366666666666666, 'Neutral', 0, 0, 122360, 474, 5.6339999999999995
11, 122364, 1521, 'icon32.jpg', 123886, 1000.0, 124890, 504, 125398, 1000, 126402, 502, 126906, 2000.0, 127906.0, 127484, 'No', -422.0, 0.422, 'Neutral', 0, 0, 127483, 514, 5.6339999999999995
12, 127488, 1530, 'icon24.jpg', 129019, 5000.0, 134021, 486, 134510, 1000, 135512, 505, 136018, 10000.0, 141018.0, 141124, 'No', 106.0, 0.0212, 'Win', 5, 4.894, 141122, 504, 10.527999999999999
13, 141128, 1535, 'icon53.jpg', 142666, 5000.0, 147668, 531, 148202, 1000, 149205, 516, 149725, 10000.0, 154725.0, 154348, 'No', -377.0, 0.0754, 'Neutral', 0, 0, 154347, 477, 10.527999999999999
14, 154352, 1502, 'icon15.jpg', 155854, 3000.0, 158856, 510, 159372, 1000, 160374, 505, 160881, 6000.0, 163881.0, 163320, 'No', -561.0, 0.187, 'Loss', -3, -0.5609999999999999, 163319, 545, 9.966999999999999
15, 163324, 1522, 'icon47.jpg', 164849, 3000.0, 167854, 470, 168328, 1000, 169329, 497, 169830, 6000.0, 172830.0, 172239, 'No', -591.0, 0.197, 'Neutral', 0, 0, 172238, 538, 9.966999999999999
16, 172243, 1503, 'icon53.jpg', 173748, 5000.0, 178754, 477, 179236, 1000, 180238, 516, 180756, 10000.0, 185756.0, 185004, 'No', -752.0, 0.1504, 'Neutral', 0, 0, 185004, 528, 9.966999999999999
17, 185008, 1492, 'icon47.jpg', 186502, 3000.0, 189504, 543, 190052, 1000, 191055, 474, 191534, 6000.0, 194534.0, 194179, 'No', -355.0, 0.11833333333333333, 'Neutral', 0, 0, 194178, 491, 9.966999999999999
18, 194184, 1520, 'icon15.jpg', 195704, 3000.0, 198706, 512, 199220, 1000, 200224, 512, 200738, 6000.0, 203738.0, 203151, 'No', -587.0, 0.19566666666666666, 'Loss', -3, -0.5869999999999997, 203149, 499, 9.379999999999999
19, 203154, 1503, 'icon24.jpg', 204659, 5000.0, 209661, 527, 210189, 1000, 211190, 472, 211666, 10000.0, 216666.0, 216327, 'No', -339.0, 0.0678, 'Win', 5, 4.6610000000000005, 216326, 505, 14.041
20, 216332, 1454, 'icon53.jpg', 217789, 5000.0, 222792, 511, 223304, 1000, 224307, 468, 224780, 10000.0, 229780.0, 229040, 'No', -740.0, 0.148, 'Neutral', 0, 0, 229040, 497, 14.041
