trial number,crosshair (start time - ms),crosshair (duration - ms),icon (filename),display icon (start time - ms),display (duration - ms),wait before (start time - ms),wait before (duration - ms),ready (start time - ms),ready (duration - ms),wait after (start time - ms),wait after (duration - ms),reproduce display (start time - ms),max reproduce display (duration - ms),perfect reproduce time (game time - ms),key down (start time - ms),too late (yes - no),difference time (duration - ms),percent error (fraction),icon category (w - l - n),icon amount (dollars),monetary outcome (dollars),payment display (start time - ms),payment display (duration - ms),running total (dollars)
1, 69417, 1478, 'icon29.jpg', 70897, 5000.0, 75898, 467, 76366, 1000, 77369, 503, 77873, 10000.0, 82873.0, 83244, 'No', 371.0, 0.0742, 'Neutral', 0, 0, 83244, 498, 0
2, 83249, 1539, 'icon32.jpg', 84789, 5000.0, 89791, 541, 90336, 1000, 91339, 541, 91885, 10000.0, 96885.0, 97856, 'No', 971.0, 0.1942, 'Win', 5, 4.029, 97855, 481, 4.029
3, 97860, 1510, 'icon27.jpg', 99371, 1000.0, 100376, 476, 100855, 1000, 101856, 509, 102366, 2000.0, 103366.0, 103083, 'No', -283.0, 0.283, 'Win', 1, 0.717, 103081, 514, 4.7459999999999996
4, 103087, 1534, 'icon03.jpg', 104623, 5000.0, 109624, 556, 110182, 1000, 111185, 506, 111693, 10000.0, 116693.0, 116975, 'No', 282.0, 0.0564, 'Loss', -5, -0.28200000000000003, 116974, 493, 4.4639999999999995
5, 116979, 1504, 'icon27.jpg', 118484, 1000.0, 119487, 485, 119973, 1000, 120975, 518, 121495, 2000.0, 122495.0, 122615, 'No', 120.0, 0.12, 'Win', 1, 0.88, 122615, 468, 5.343999999999999
6, 122619, 1418, 'icon29.jpg', 124038, 5000.0, 129040, 518, 129565, 1000, 130566, 529, 131099, 10000.0, 136099.0, 136203, 'No', 104.0, 0.0208, 'Neutral', 0, 0, 136202, 507, 5.343999999999999
7, 136207, 1472, 'icon30.jpg', 137681, 3000.0, 140685, 524, 141210, 1000, 142214, 503, 142718, 6000.0, 145718.0, 145945, 'No', 227.0, 0.07566666666666666, 'Neutral', 0, 0, 145943, 497, 5.343999999999999
8, 145948, 1553, 'icon41.jpg', 147503, 3000.0, 150507, 507, 151017, 1000, 152019, 499, 152521, 6000.0, 155521.0, 156244, 'No', 723.0, 0.241, 'Win', 3, 2.277, 156244, 523, 7.6209999999999996
9, 156248, 1520, 'icon30.jpg', 157770, 3000.0, 160773, 486, 161260, 1000, 162264, 481, 162746, 6000.0, 165746.0, 166394, 'No', 648.0, 0.216, 'Neutral', 0, 0, 166393, 502, 7.6209999999999996
10, 166398, 1461, 'icon36.jpg', 167862, 3000.0, 170865, 500, 171369, 1000, 172371, 487, 172860, 6000.0, 175860.0, 175777, 'No', -83.0, 0.027666666666666666, 'Loss', -3, -0.08299999999999974, 175776, 463, 7.538
11, 175781, 1521, 'icon44.jpg', 177302, 1000.0, 178304, 503, 178808, 1000, 179811, 459, 180274, 2000.0, 181274.0, 181574, 'No', 300.0, 0.3, 'Neutral', 0, 0, 181571, 505, 7.538
12, 181578, 1534, 'icon32.jpg', 183112, 5000.0, 188115, 520, 188641, 1000, 189644, 498, 190143, 10000.0, 195143.0, 195308, 'No', 165.0, 0.033, 'Win', 5, 4.835, 195307, 468, 12.373000000000001
13, 195311, 1525, 'icon41.jpg', 196839, 3000.0, 199842, 484, 200327, 1000, 201328, 556, 201889, 6000.0, 204889.0, 204535, 'No', -354.0, 0.118, 'Win', 3, 2.646, 204534, 500, 15.019000000000002
14, 204540, 1460, 'icon03.jpg', 206005, 5000.0, 211007, 499, 211508, 1000, 212509, 556, 213067, 10000.0, 218067.0, 217661, 'No', -406.0, 0.0812, 'Loss', -5, -0.4060000000000006, 217661, 529, 14.613000000000001
15, 217666, 1521, 'icon42.jpg', 219188, 1000.0, 220189, 509, 220702, 1000, 221705, 496, 222206, 2000.0, 223206.0, 223301, 'No', 95.0, 0.095, 'Loss', -1, -0.09499999999999997, 223299, 507, 14.518
16, 223305, 1539, 'icon41.jpg', 224845, 3000.0, 227850, 532, 228387, 1000, 229390, 512, 229904, 6000.0, 232904.0, 233193, 'No', 289.0, 0.09633333333333334, 'Win', 3, 2.711, 233193, 468, 17.229
17, 233198, 1501, 'icon41.jpg', 234702, 3000.0, 237703, 469, 238173, 1000, 239175, 483, 239660, 6000.0, 242660.0, 242830, 'No', 170.0, 0.056666666666666664, 'Win', 3, 2.83, 242828, 477, 20.058999999999997
18, 242835, 1521, 'icon03.jpg', 244356, 5000.0, 249358, 486, 249846, 1000, 250849, 500, 251351, 10000.0, 256351.0, 256316, 'No', -35.0, 0.007, 'Loss', -5, -0.03500000000000014, 256314, 484, 20.023999999999997
19, 256320, 1520, 'icon32.jpg', 257842, 5000.0, 262843, 512, 263359, 1000, 264360, 510, 264871, 10000.0, 269871.0, 269743, 'No', -128.0, 0.0256, 'Win', 5, 4.872, 269742, 463, 24.895999999999997
20, 269748, 1549, 'icon27.jpg', 271298, 1000.0, 272300, 520, 272823, 1000, 273824, 484, 274310, 2000.0, 275310.0, 275229, 'No', -81.0, 0.081, 'Win', 1, 0.919, 275227, 518, 25.814999999999998
21, 275234, 1520, 'icon41.jpg', 276755, 3000.0, 279758, 496, 280258, 1000, 281259, 520, 281781, 6000.0, 284781.0, 284817, 'No', 36.0, 0.012, 'Win', 3, 2.964, 284816, 499, 28.778999999999996
22, 284821, 1553, 'icon36.jpg', 286380, 3000.0, 289381, 494, 289880, 1000, 290883, 514, 291398, 6000.0, 294398.0, 294862, 'No', 464.0, 0.15466666666666667, 'Loss', -3, -0.46399999999999997, 294861, 486, 28.314999999999998
23, 294866, 1469, 'icon29.jpg', 296336, 5000.0, 301339, 512, 301855, 1000, 302859, 493, 303353, 10000.0, 308353.0, 308038, 'No', -315.0, 0.063, 'Neutral', 0, 0, 308037, 503, 28.314999999999998
24, 308043, 1504, 'icon41.jpg', 309548, 3000.0, 312551, 512, 313064, 1000, 314066, 500, 314567, 6000.0, 317567.0, 317419, 'No', -148.0, 0.04933333333333333, 'Win', 3, 2.852, 317418, 500, 31.166999999999998
25, 317424, 1523, 'icon32.jpg', 318948, 5000.0, 323951, 523, 324477, 1000, 325480, 496, 325981, 10000.0, 330981.0, 330902, 'No', -79.0, 0.0158, 'Win', 5, 4.920999999999999, 330901, 509, 36.087999999999994
26, 330907, 1515, 'icon29.jpg', 332423, 5000.0, 337426, 497, 337924, 1000, 338925, 523, 339450, 10000.0, 344450.0, 344435, 'No', -15.0, 0.003, 'Neutral', 0, 0, 344433, 509, 36.087999999999994
27, 344439, 1563, 'icon03.jpg', 346003, 5000.0, 351007, 514, 351523, 1000, 352525, 476, 353003, 10000.0, 358003.0, 357819, 'No', -184.0, 0.0368, 'Loss', -5, -0.18400000000000016, 357818, 500, 35.903999999999996
28, 357824, 1504, 'icon44.jpg', 359330, 1000.0, 360331, 512, 360846, 1000, 361847, 496, 362346, 2000.0, 363346.0, 363096, 'No', -250.0, 0.25, 'Neutral', 0, 0, 363095, 528, 35.903999999999996
29, 363101, 1504, 'icon36.jpg', 364605, 3000.0, 367607, 518, 368128, 1000, 369132, 459, 369594, 6000.0, 372594.0, 372683, 'No', 89.0, 0.029666666666666668, 'Loss', -3, -0.08899999999999997, 372681, 562, 35.815
30, 372687, 1520, 'icon42.jpg', 374209, 1000.0, 375213, 562, 375778, 1000, 376783, 543, 377329, 2000.0, 378329.0, 377915, 'No', -414.0, 0.414, 'Loss', -1, -0.41400000000000003, 377913, 497, 35.400999999999996
31, 377919, 1505, 'icon30.jpg', 379424, 3000.0, 382425, 485, 382912, 1000, 383918, 484, 384403, 6000.0, 387403.0, 387138, 'No', -265.0, 0.08833333333333333, 'Neutral', 0, 0, 387138, 487, 35.400999999999996
